SYMBOL,Norm.y.2,Tumour_24h_2millimol_Metformin_hydrochloride,Norm.y.3,Tumour_24h_4millimol_Metformin_hydrochloride,Norm.x.3,Tumour_48h_2millimol_Metformin_hydrochloride,Norm.x.4,Tumour_48h_4millimol_Metformin_hydrochloride
CCDC144A ,14.259216085,12.7322573755,14.259216085,13.4969078294,13.0266347249,14.5607551694,13.0266347249,14.5441380952
CCDC144C,19.4341658463,24.7332925406,19.4341658463,29.0637137374,20.8144873931,22.6170425001,20.8144873931,21.0746124083
CCDC144C ,12.9603987259,13.9162157895,12.9603987259,11.9620552439,12.9925505348,14.4336073964,12.9925505348,14.323946502
CCDC146,38.2681406735,60.9552446461,38.2681406735,71.8113455148,117.998440879,192.345510058,117.998440879,207.12424202
CCDC147,27.7420660345,20.7498329102,27.7420660345,30.4560202015,19.0679549421,16.300692157,19.0679549421,16.1305359372
CCDC148,12.4010872864,13.6923621005,12.4010872864,13.4748103498,12.5112858784,13.9195534466,12.5112858784,13.997211568
CCDC149,22.9014900197,22.6154959412,22.9014900197,27.8703788027,27.4188575274,32.4090444613,27.4188575274,30.7780624164
CCDC15,35.1525553141,27.2510052719,35.1525553141,25.2723334445,25.6790801153,22.5118711266,25.6790801153,22.5635918957
CCDC150,21.0279375479,21.0511936818,21.0279375479,19.4514385083,21.7595342996,22.4645963737,21.7595342996,20.325677675
CCDC151,16.5522989618,14.774723487,16.5522989618,13.5623182497,15.2740227643,13.3637723774,15.2740227643,14.3165595568
CCDC152,72.9973249876,71.3319061516,72.9973249876,78.6058255809,72.7212326149,89.8710442169,72.7212326149,83.2533574932
CCDC153,16.288336416,17.4390808045,16.288336416,16.973428281,14.7912916635,16.3080348824,14.7912916635,17.1072990382
CCDC154,21.2746731952,20.5089328427,21.2746731952,19.7320760688,18.0038926509,20.3326433484,18.0038926509,19.4659306807
CCDC155,14.0257255033,17.0358435507,14.0257255033,17.376585295,14.8482155756,14.087779156,14.8482155756,16.1296115349
CCDC157,35.2372321195,33.0387552119,35.2372321195,33.0232147254,33.370560214,36.7569827299,33.370560214,31.5568829227
CCDC158,16.1414740263,14.7361380136,16.1414740263,13.7524505752,14.4906433988,14.6539478857,14.4906433988,15.0554113
CCDC159,36.9438480971,43.3548506183,36.9438480971,37.5761025774,35.51960303,35.2547393583,35.51960303,35.2569361297
CCDC160,12.0770478619,10.9801585523,12.0770478619,10.4159312171,10.748211137,11.207907419,10.748211137,10.2047767539
CCDC163P,36.3640701254,28.5341932547,36.3640701254,32.5551288087,36.4021093812,40.6189530435,36.4021093812,42.8317139117
CCDC17,15.6232753453,18.377314027,15.6232753453,20.1427724271,15.8480903419,14.8702860768,15.8480903419,18.7355586923
CCDC18,26.5808230409,27.307643608,26.5808230409,23.9222803616,25.395371544,24.1545199011,25.395371544,22.9459429788
CCDC19,31.2427680405,28.2907649921,31.2427680405,25.9793592284,30.6210551911,32.4600665261,30.6210551911,31.4256533331
CCDC21,87.2425316442,86.5998643566,87.2425316442,84.9395185758,90.4392063803,99.8589434236,90.4392063803,98.2827019623
CCDC22,55.5341195665,52.2234324018,55.5341195665,50.5219584724,55.6838781688,49.880791036,55.6838781688,56.6784755314
CCDC23,40.7702819708,54.1087726495,40.7702819708,50.1619937691,54.9722922469,49.5647989558,54.9722922469,40.0311205017
CCDC24,55.2473572241,63.2213835642,55.2473572241,48.0152367557,60.0200322322,49.1233775678,60.0200322322,43.2498243081
CCDC25,284.338242375,286.678424556,284.338242375,316.143812444,303.081107255,271.426749116,303.081107255,268.8804344
CCDC26,14.0155327078,14.2288814533,14.0155327078,15.0915889179,13.7136193088,15.3995659472,13.7136193088,16.473340918
CCDC27,13.6504017481,14.6539478857,13.6504017481,17.892107061,13.7500049043,12.5318065381,13.7500049043,15.5639578573
CCDC28A,124.707740671,155.248439261,124.707740671,125.178384498,147.907672695,193.999146199,147.907672695,225.101616536
CCDC28B,19.1754515381,20.6607938784,19.1754515381,17.7697415626,21.9556773432,18.9244680776,21.9556773432,19.8180840578
CCDC3,55.9869256501,66.7386040122,55.9869256501,68.8819487298,98.2029499418,82.6174809743,98.2029499418,75.1785761047
CCDC30,23.2324601477,24.2343946849,23.2324601477,24.6741369949,20.9476294759,23.1993386225,20.9476294759,24.7618675934
CCDC33,42.0165028524,40.2978827817,42.0165028524,36.4653837898,37.8659536901,40.5042083516,37.8659536901,43.4428446701
CCDC34,41.9216164846,39.8879081664,41.9216164846,41.6687885356,45.7574075169,32.7856665918,45.7574075169,28.8132899022
CCDC36,22.5353995241,20.1455636822,22.5353995241,21.4996279485,19.4773751734,20.0413787357,19.4773751734,22.2296770785
CCDC37,22.5326710789,21.3019733811,22.5326710789,23.9511723592,25.1241337666,22.6327205985,25.1241337666,24.9497398371
CCDC38,14.0348550694,14.9282442616,14.0348550694,14.388827973,14.8742124961,13.8367144305,14.8742124961,13.2877606069
CCDC39,10.269100959,10.4916189524,10.269100959,10.9970613568,11.1619968678,11.4615123229,11.1619968678,9.93379918919
CCDC40,17.8137360223,17.7901554108,17.8137360223,19.5419879537,17.6515983976,16.5839489257,17.6515983976,17.1594297799
CCDC41,36.9991155351,36.4770588415,36.9991155351,32.2494460344,28.2102417054,35.5038396281,28.2102417054,36.4770588415
CCDC42,15.0747994322,15.6061356592,15.0747994322,14.8793202258,13.7225948305,16.5904052368,13.7225948305,15.143268904
CCDC42B,34.5040264816,35.2994708735,34.5040264816,31.4069174299,41.2906138214,36.5549661995,41.2906138214,38.1803612196
CCDC43,314.824555868,289.173937871,314.824555868,311.505902882,318.418511745,286.520687055,318.418511745,214.438724632
CCDC45,41.152445672,44.6102443183,41.152445672,37.9502476033,38.3978691823,62.2045385711,38.3978691823,74.2491019013
CCDC46,32.1610896864,36.5390190711,32.1610896864,37.3459997086,35.0397165349,41.0113414689,35.0397165349,35.2037585399
CCDC47,727.534290707,659.015159809,727.534290707,621.504514639,638.106632708,667.36940766,638.106632708,670.024635497
CCDC48,13.0479127483,13.3447001994,13.0479127483,13.0151296791,14.0672615997,12.298890815,14.0672615997,13.8771688627
CCDC50,124.534147044,145.115541237,124.534147044,142.851280249,144.744035919,171.72233622,144.744035919,182.044454428
CCDC51,221.595872915,229.383977404,221.595872915,229.623582813,221.95535198,198.296717082,221.95535198,176.427956982
CCDC52,37.0393351493,34.584970672,37.0393351493,41.3859316255,39.2101282083,30.794227442,39.2101282083,34.2263736118
CCDC53,606.667657306,669.71820551,606.667657306,663.549591273,667.36940766,512.314901847,667.36940766,485.77510395
CCDC54,16.9435311775,13.0300800188,16.9435311775,14.7429716791,12.8947275407,13.3830489758,12.8947275407,12.2843642606
CCDC55,321.390173728,308.08415991,321.390173728,315.23160023,311.505902882,485.517763803,311.505902882,534.044605176
CCDC56,161.482606776,154.685226954,161.482606776,185.042008988,171.047274007,140.134543576,171.047274007,125.56882696
CCDC57,24.9163658047,24.9619190349,24.9163658047,24.3974826893,23.9844985945,22.3374822094,23.9844985945,24.7034230446
CCDC58,355.578647043,249.432026789,355.578647043,253.022877353,205.910068042,112.45561465,205.910068042,125.682672809
CCDC59,472.244133256,452.100308963,472.244133256,430.794845014,378.779115678,418.444620768,378.779115678,387.426011155
CCDC6,638.106632708,602.242250993,638.106632708,580.742212169,743.851291488,1023.55422476,743.851291488,1043.90692528
CCDC60,17.062186611,15.9877420043,17.062186611,18.7245509213,17.6349638129,16.0813486583,17.6349638129,18.3957457445
CCDC61,19.0107919037,18.0243311366,19.0107919037,21.0907975221,18.3334146033,18.7025871116,18.3334146033,18.7035345773
CCDC62,14.8749963208,15.8462274986,14.8749963208,15.2481398003,15.6394649339,17.1842851122,15.6394649339,18.2902167117
CCDC63,23.2682555586,21.0115802402,23.2682555586,18.7611408863,21.1877226188,21.0567731598,21.1877226188,18.2695846477
CCDC64,52.5819555745,47.2373519511,52.5819555745,52.3658961319,41.7668886404,58.9258408545,41.7668886404,69.1040634796
CCDC64B,16.8224762597,20.9634706777,16.8224762597,18.8195536393,24.8596654032,27.1207797491,24.8596654032,23.2740393189
CCDC65,12.7420170305,13.6592134357,12.7420170305,12.8680226698,12.1232779938,12.7555253845,12.1232779938,12.5859520921
CCDC66,30.1687819042,29.8595050018,30.1687819042,25.6094003213,27.6715303606,24.9396125276,27.6715303606,28.9470717853
CCDC67,12.7426246734,13.1883995781,12.7426246734,12.2281900267,12.5947662821,13.6611306983,12.5947662821,12.7555253845
CCDC68,64.7915667698,44.9742611313,64.7915667698,43.7374568331,31.5132422346,19.1027493087,31.5132422346,19.7776590359
CCDC69,19.1498664143,18.8352583987,19.1498664143,17.8522873121,17.8102762359,16.1305359372,17.8102762359,17.5882958953
CCDC7,17.3216057367,14.8333907532,17.3216057367,15.9241593866,15.9856951829,16.4601958433,15.9856951829,15.6698235109
CCDC70,16.8056991134,14.9393538018,16.8056991134,14.7546851867,16.0836228788,17.0054327121,16.0836228788,14.8217501201
CCDC71,36.7162620237,37.9402892658,36.7162620237,41.5072533446,50.7367696786,54.880776979,50.7367696786,38.4181063477
CCDC72,4541.71125764,4267.25818236,4541.71125764,4226.67321059,4348.18929441,4191.29497272,4348.18929441,4001.28042366
CCDC74A ,16.6783117427,20.1656437328,16.6783117427,23.584927918,26.5937331118,18.0639788872,26.5937331118,21.0107549087
CCDC74B,15.8782625747,14.5376755067,15.8782625747,12.58418925,15.6719542766,15.5162540288,15.6719542766,14.6533319185
CCDC75,34.3157256758,33.69751069,34.3157256758,42.0317359179,39.3403741195,38.7075634236,39.3403741195,38.9315758554
CCDC76,127.720710728,109.027944853,127.720710728,89.6829219946,118.785099093,99.0057472107,118.785099093,117.083052988
CCDC77,28.2662313452,22.0185024186,28.2662313452,25.8473796572,25.8169762799,23.4637230797,25.8169762799,21.70758401
CCDC78,11.5428407238,12.0297049685,11.5428407238,11.5942152712,11.2016701702,11.6266037638,11.2016701702,13.8448926711
CCDC79,17.4902478468,17.8143312446,17.4902478468,15.9851151907,16.0705393989,17.6967365461,16.0705393989,16.4237834604
CCDC8,28.4528374526,28.9569931455,28.4528374526,24.022979658,27.651675691,19.2345355895,27.651675691,22.179790387
CCDC80,53.701087705,66.3207047842,53.701087705,76.3746705419,126.783776374,177.092458709,126.783776374,186.639944815
CCDC81,16.9962693604,18.8424187288,16.9962693604,16.2955379218,18.4916998094,17.8160991666,18.4916998094,20.5061393282
CCDC82,53.2969538678,53.2533116418,53.2969538678,56.5876725992,44.3916035237,50.1216584068,44.3916035237,53.6129526082
CCDC83,12.0618797594,11.0423815311,12.0618797594,10.5089320684,10.5449589614,11.1613086843,10.5449589614,10.8559895114
CCDC84,239.01543927,264.129900862,239.01543927,265.468811403,294.472633122,346.775969686,294.472633122,258.660495191
CCDC85A,14.648682282,13.2371368016,14.648682282,14.7372170784,13.2078048206,12.646309252,13.2078048206,13.2045885611
CCDC85B,25.488302841,26.7995442736,25.488302841,27.2579814038,28.2947303144,26.5867926095,28.2947303144,26.523622631
CCDC85C,98.9899135983,97.3560305887,98.9899135983,89.0403191262,82.6174809743,116.314699171,82.6174809743,105.955825106
CCDC86,384.950373396,289.094120776,384.950373396,296.270044766,297.876311098,273.993785069,297.876311098,251.204156614
CCDC87,15.7359000593,15.2740227643,15.7359000593,13.8500269651,14.0626151636,15.8842602454,14.0626151636,15.5902376222
CCDC88A,51.3263012262,47.4615718173,51.3263012262,43.7679039124,35.3791080725,32.1535515697,35.3791080725,30.0673437095
CCDC88B,51.367114839,57.9028144906,51.367114839,44.5572495643,57.6621854775,48.4559263425,57.6621854775,50.26172972
CCDC88C,17.6363896934,19.044967586,17.6363896934,17.285487324,21.5583267323,24.095496485,21.5583267323,22.0401351794
CCDC89,11.9719918442,11.8713013561,11.9719918442,11.207907419,12.4798665189,11.5150636791,12.4798665189,11.9605353537
CCDC9,27.4201756221,31.9271659376,27.4201756221,29.0818313736,38.9471032294,33.159394446,38.9471032294,32.3492543285
CCDC90A,186.639944815,202.866890995,186.639944815,225.029420571,204.825071734,281.012885731,204.825071734,275.430631082
CCDC90B,82.1551888702,94.9975713905,82.1551888702,91.4594553417,85.6701631906,77.2200970331,85.6701631906,71.8026056303
CCDC91,200.594317513,226.848551703,200.594317513,211.224607312,187.903380938,161.318962962,187.903380938,169.342259729
CCDC92,256.634200621,237.430932725,256.634200621,224.288833221,314.214524012,306.584415053,314.214524012,318.418511745
CCDC93,50.3676826195,54.3612087011,50.3676826195,52.3107857953,48.6106936371,77.8861309054,48.6106936371,97.9255137777
CCDC94,46.0607818652,45.8502255608,46.0607818652,41.0536823746,35.9101061326,32.9051306839,35.9101061326,37.601943955
CCDC96,15.3292923095,19.2608764796,15.3292923095,22.4411548578,19.0211002213,19.4484905034,19.0211002213,17.6203795533
CCDC97,25.7493494323,24.035725136,25.7493494323,27.2608468462,23.8609017853,25.2700501995,23.8609017853,23.5724947814
CCDC99,148.1795682,106.200366218,148.1795682,107.237221182,103.217873376,60.3735706474,103.217873376,64.237981639
CCHCR1,37.9784419131,42.0165028524,37.9784419131,44.1223174437,42.2311455603,47.9428798097,42.2311455603,46.8404302788
CCIN,16.2287069187,16.3404487852,16.2287069187,16.1963957499,16.595034094,16.7386347244,16.595034094,16.6178081829
CCK,25.9216208058,23.5734611794,25.9216208058,33.3437372077,25.5151204177,30.4606535163,25.5151204177,33.0137677823
CCKAR,18.47504719,18.8187509455,18.47504719,17.0648109148,16.9546099242,18.8943956623,16.9546099242,16.3936543407
CCKBR,17.0117288612,15.4113528535,17.0117288612,16.6360000048,17.1815631614,16.3971338317,17.1815631614,17.0516300923
CCL1,11.5906404549,12.6748619809,11.5906404549,16.185748118,15.0479637139,17.6774626373,15.0479637139,13.8735332381
CCL11,12.1474400055,17.3212140591,12.1474400055,13.941634869,13.5412553103,13.9656802899,13.5412553103,12.3304822673
CCL13,18.8524343511,19.3068989998,18.8524343511,18.5672343345,19.3141943147,22.0746474907,19.3141943147,19.7507193992
CCL14 ,14.5750815478,15.4989715428,14.5750815478,15.7351612043,13.8293087736,15.0486345501,13.8293087736,15.3215743838
CCL14-CCL15 ,11.5621300658,10.9073040346,11.5621300658,10.9506207848,11.4080270421,10.6596665679,11.4080270421,10.2283794892
CCL16,14.1381274372,16.1181438397,14.1381274372,15.522354219,15.646547982,14.5159831213,15.646547982,14.1882848086
CCL17,23.5721588439,23.0275849818,23.5721588439,20.2423180911,24.9540892526,28.2178524035,24.9540892526,20.2102484808
CCL18,15.4202708198,14.5043802539,15.4202708198,17.071892963,14.9487991309,14.1662914524,14.9487991309,14.6807399182
CCL19,22.8289920307,22.5886660414,22.8289920307,20.6980909515,22.8405868869,21.1201077911,22.8405868869,17.8894917746
CCL2,13.9112568552,13.3391632909,13.9112568552,12.1826356187,12.527507381,11.6638841166,12.527507381,12.6478252648
CCL20,27.222911961,33.6809350377,27.222911961,33.9043396038,128.432182069,50.8780758821,128.432182069,33.3170413018
CCL21,25.5422523826,23.1301735358,25.5422523826,23.4685342337,22.8628019712,20.5526129345,22.8628019712,29.4465936163
CCL22,25.3007050522,25.2723334445,25.3007050522,24.6388266011,26.6083872071,25.0872482054,26.6083872071,23.0434456169
CCL23,13.3439414076,13.9069303388,13.3439414076,11.6290753867,13.3524480546,12.2173714973,13.3524480546,13.3232804363
CCL24,27.8409031329,19.9816105973,27.8409031329,19.5050554016,22.1274454816,19.3985086081,22.1274454816,23.453271383
CCL25,19.3112662205,20.1018524108,19.3112662205,19.8692227213,17.5052863188,18.3609682114,17.5052863188,20.2218554015
CCL26,198.751104209,187.268687374,198.751104209,191.858537054,180.399303908,185.311977658,180.399303908,187.2957764
CCL27,14.7081199906,16.1301859869,14.7081199906,14.9098728898,15.8147046849,13.7136193088,15.8147046849,14.9891932975
CCL28,13.7381344828,13.7142117271,13.7381344828,13.4677178852,14.5266236985,13.9023809435,14.5266236985,14.321088839
CCL3 ,19.1376828456,18.9194430503,19.1376828456,21.2484083966,18.6767738103,17.326099777,18.6767738103,17.9014202647
CCL4,16.6688992261,16.6452030393,16.6688992261,18.7776458963,16.8803756666,15.7495066679,16.8803756666,16.8828728867
CCL5,15.6937878323,16.2355967225,15.6937878323,15.8580519777,15.7502258574,16.0077118848,15.7502258574,16.8859820981
CCL7,13.7600949315,13.7600949315,13.7600949315,17.6278383887,16.8909595673,14.363407679,16.8909595673,16.6673190762
CCL8,13.8375795964,14.6539478857,13.8375795964,16.7806722645,16.9248380197,17.2995473525,16.9248380197,15.2935823053
CCM2,300.127171876,284.598507593,300.127171876,341.972221564,296.270044766,280.752861869,296.270044766,257.349742106
CCNA1,43.1836415766,52.4625466073,43.1836415766,47.9091190852,32.5493986373,35.4251195753,32.5493986373,34.3013324794
CCNA2,130.995382038,93.7402862864,130.995382038,86.0480862648,49.304727127,36.9669482019,49.304727127,54.5916020492
CCNB1,353.280084049,258.149321625,353.280084049,240.400221944,185.337864351,53.6861424116,185.337864351,46.6738652581
CCNB1IP1,721.940238636,869.062922466,721.940238636,989.551643479,817.382561665,1267.79986544,817.382561665,1311.35203356
CCNB2,34.6476360658,29.1024620803,34.6476360658,29.5106679878,23.8652980193,18.9788562063,23.8652980193,18.7429487069
CCNB3,18.7526865084,17.7087259748,18.7526865084,16.7520589168,16.2246042153,15.9022241196,16.2246042153,15.6410646766
CCNC,153.176064658,170.829251684,153.176064658,165.494030835,163.419430182,150.198658089,163.419430182,131.553157199
CCND1,947.763520716,888.265752779,947.763520716,847.479578248,927.590046944,451.644934308,927.590046944,416.509507501
CCND2,1070.56656166,856.154491705,1070.56656166,813.850538234,1127.17089182,573.013647841,1127.17089182,467.400212903
CCND3,65.5865950829,74.4520919545,65.5865950829,66.2689798428,65.0360673522,59.8156593554,65.0360673522,57.1853637366
CCNDBP1,767.611549743,880.543788007,767.611549743,961.141714989,854.401660427,938.469435979,854.401660427,989.551643479
CCNE1,29.3329201194,30.8480097203,29.3329201194,26.9062699221,25.2650048349,35.7946943131,25.2650048349,30.623043071
CCNE2,23.3364102812,19.4737391798,23.3364102812,21.0932940567,14.3916898715,12.1514437835,14.3916898715,12.2808831711
