SYMBOL,Norm.y.1,Tumour_24h_5micromol_Capryloylsalicylic_acid,Norm.y,Tumour_24h_10micromol_Capryloylsalicylic_acid.y,Norm.x.2,Tumour_48h_5micromol_Capryloylsalicylic_acid,Norm.x.1,Tumour_48h_10micromol_Capryloylsalicylic_acid
TMEM225,19.035911329,19.4392392956,19.035911329,15.4016876158,17.7391264753,17.3147940993,17.7391264753,15.7796508599
TMEM229B,26.840113536,26.1067801101,26.840113536,21.3402191708,21.0746124083,20.1306587005,21.0746124083,21.8680300271
TMEM231,130.027666893,159.012201316,130.027666893,187.410228855,139.315556117,165.417102513,139.315556117,188.731240362
TMEM232,12.4407794711,11.4747050537,12.4407794711,12.7555253845,14.5771742474,12.3116995991,14.5771742474,13.8491837824
TMEM25,27.7606677841,32.1416161289,27.7606677841,31.7875564109,36.6032075186,39.148746626,36.6032075186,29.2970878222
TMEM26,12.8928196034,12.7956020268,12.8928196034,14.1388956667,12.9595397995,12.8745800011,12.9595397995,13.0440457211
TMEM27,18.4004807196,16.6331097189,18.4004807196,18.5797302487,21.5355480303,15.8614498115,21.5355480303,17.5649024494
TMEM30A,925.15416511,839.328698452,925.15416511,784.423437924,893.270914853,803.634375991,893.270914853,790.973093365
TMEM30B,101.191471831,94.0339443671,101.191471831,99.7933391404,79.2211310018,92.4361386498,79.2211310018,106.436015974
TMEM31,13.804768308,15.8766880976,13.804768308,13.7249649858,14.9466011482,14.0946553321,14.9466011482,15.5547808968
TMEM33,282.21452354,298.842859247,282.21452354,283.62568079,281.012885731,276.456174805,281.012885731,287.043726063
TMEM35,12.6681517111,13.7897115979,12.6681517111,12.745990707,14.8585168525,12.632049033,14.8585168525,13.0921706035
TMEM37,24.6780300126,27.6149886054,24.6780300126,25.8169762799,25.0782080435,23.2976258764,25.0782080435,25.2804773588
TMEM38A,17.1595800428,15.8018553403,17.1595800428,20.422021718,20.2518564886,19.1481833193,20.2518564886,19.2014984822
TMEM38B,101.499700491,134.489320184,101.499700491,169.871115263,133.760745645,211.727157653,133.760745645,339.065679192
TMEM39A,57.3098663868,50.8701186064,57.3098663868,64.8808898887,43.6012950789,48.7438278512,43.6012950789,67.0616593838
TMEM39B,33.6614076387,37.134876805,33.6614076387,27.8476246446,30.5658621452,31.5745883712,30.5658621452,27.9004970892
TMEM40,1148.24925044,817.382561665,1148.24925044,615.676967943,783.981411179,683.316214052,783.981411179,426.170946583
TMEM41A,177.195052815,185.795942035,177.195052815,192.690035651,197.664516751,208.421382308,197.664516751,238.928929799
TMEM41B,1125.83274293,1129.19558647,1125.83274293,1308.37022039,1240.09513993,1212.32220168,1240.09513993,1222.43336652
TMEM42,131.015257828,165.053163151,131.015257828,223.41532107,196.013165428,204.33010906,196.013165428,247.456169164
TMEM43,111.26179886,124.437302966,111.26179886,125.792093511,140.580924278,149.45015333,140.580924278,172.16191858
TMEM44,25.2378631013,27.5689882371,25.2378631013,24.8404064588,26.4720970536,27.1230467842,26.4720970536,24.291019108
TMEM45A,1239.20953922,1335.80141917,1239.20953922,1568.57556844,1868.04290282,2613.96137353,1868.04290282,1861.5528731
TMEM45B,20.2484867154,21.9205065911,20.2484867154,29.1158772143,25.3300339331,54.0938314506,25.3300339331,116.71784676
TMEM47,14.33589328,16.6141835178,14.33589328,15.0030716078,16.7105621537,16.1691983993,16.7105621537,17.4842952497
TMEM48,251.204156614,194.650961389,251.204156614,179.20836203,176.835418114,151.689815331,176.835418114,139.726899702
TMEM49,66.3717714065,83.3432127781,66.3717714065,91.011430082,78.1583884,79.8105384768,78.1583884,101.305214884
TMEM5,144.349349009,178.951419038,144.349349009,163.647501253,116.554189392,141.71380666,116.554189392,158.819072482
TMEM50A,1167.4786319,1040.51677146,1167.4786319,847.479578248,1107.28462428,953.316095522,1107.28462428,656.191379084
TMEM50B,219.535666448,181.382281425,219.535666448,187.698498407,180.639430775,167.120358953,180.639430775,181.048814165
TMEM51,166.471133367,153.678166182,166.471133367,197.226244992,167.997246138,243.534944712,167.997246138,314.590182849
TMEM52,12.4908771311,15.3099074457,12.4908771311,13.018601602,12.9140502897,13.1564408841,12.9140502897,14.3450061955
TMEM53,54.880776979,50.0272254988,54.880776979,55.5059956423,57.0630014635,54.120366467,57.0630014635,54.2682251281
TMEM54,100.912599495,114.29717625,100.912599495,114.807222551,114.36554491,118.616813775,114.36554491,115.99403568
TMEM55A,101.866114087,106.664381788,101.866114087,80.6474547916,64.5417963077,59.8553384325,64.5417963077,68.0547385801
TMEM55B,126.05715047,164.021507178,126.05715047,148.242169608,145.995114426,164.456878831,145.995114426,232.201422068
TMEM56,16.7551051696,16.2385688226,16.7551051696,16.8099999873,17.0770847767,18.2767530899,17.0770847767,17.2669118996
TMEM57,93.9790542815,94.0086342287,93.9790542815,89.9398604056,104.934131474,81.4486425886,104.934131474,100.53980447
TMEM59,156.45236753,198.475577035,156.45236753,183.005097895,209.94397362,181.048814165,209.94397362,244.644842332
TMEM59L,15.1151006821,16.9820491855,15.1151006821,19.4116346489,15.5668628565,16.0470539234,15.5668628565,14.7022058873
TMEM60,441.428676223,420.611563761,441.428676223,390.435674918,416.027430283,405.440345215,416.027430283,368.245033945
TMEM61,21.5223743927,23.2843249194,21.5223743927,24.9364451044,21.6953771288,24.9754667968,21.6953771288,26.2230158555
TMEM62,41.3305722752,46.3377299293,41.3305722752,52.2064333189,46.4647784828,50.7767967005,46.4647784828,66.8344742946
TMEM63A,25.8169762799,28.4724050197,25.8169762799,24.0874974441,26.5613478784,27.2810676314,26.5613478784,26.4248465599
TMEM63B,150.447726985,141.71380666,150.447726985,154.239578125,161.685850859,162.606614058,161.685850859,126.281609283
TMEM63C,24.3057465086,17.8036422118,24.3057465086,24.8438257582,18.1607740325,37.4626755231,18.1607740325,17.709485979
TMEM64,188.661485176,167.120358953,188.661485176,154.034647776,173.806367959,144.549580361,173.806367959,143.639662997
TMEM65,63.5959583249,69.7249127154,63.5959583249,68.6038826796,63.1679815525,78.0911988924,63.1679815525,95.5213507587
TMEM66,1855.13111981,1898.65847281,1855.13111981,2043.58145923,2036.17004955,1996.3447658,2036.17004955,2110.66709703
TMEM67,17.5555946107,17.7929471961,17.5555946107,15.4888539689,16.5667537655,14.7259189001,16.5667537655,14.6616506032
TMEM68,88.292684054,91.1113648461,88.292684054,90.0182650606,93.7631809126,97.90270158,93.7631809126,114.036924665
TMEM69,671.31844359,646.892315479,671.31844359,528.581454316,463.044338917,483.964634146,463.044338917,405.537689863
TMEM70,82.5578649747,85.2811537366,82.5578649747,83.7253470565,85.6165189967,88.292684054,85.6165189967,89.5571144867
TMEM71,13.7309908104,12.6591114071,13.7309908104,12.601177998,12.136168829,12.2471096092,12.136168829,12.5780682269
TMEM72,20.4933011058,19.0916785993,20.4933011058,19.867166307,18.9649735697,19.2119458215,18.9649735697,19.5061624701
TMEM74,16.0393016404,15.1839247782,16.0393016404,13.7349938974,15.4072758946,16.2518722167,15.4072758946,14.7712985182
TMEM75,15.522354219,14.9466011482,15.522354219,17.8812985543,16.8344073013,17.7219896998,16.8344073013,17.856878604
TMEM79,62.6874053976,108.168060708,62.6874053976,137.283413402,207.03198539,261.816484666,207.03198539,124.674424564
TMEM80,83.4614800566,103.243053216,83.4614800566,141.988757456,116.262287235,152.202963707,116.262287235,151.928576669
TMEM84,25.456545522,20.2830375859,25.456545522,24.4559900327,23.2210415929,19.6724981846,23.2210415929,26.0620720609
TMEM85,1440.15339817,1430.99245109,1440.15339817,1464.76084467,1372.11656101,1430.99245109,1372.11656101,1451.49754146
TMEM86A,19.8507480673,25.3520357789,19.8507480673,22.3485575153,29.0954639514,25.8085790252,29.0954639514,25.3588395084
TMEM86B,19.0141008567,24.2688023895,19.0141008567,18.8791679862,20.5446709082,31.8166986566,20.5446709082,26.3400137808
TMEM87A,88.969364974,93.1713190957,88.969364974,97.4324468,87.9486134843,100.177360917,87.9486134843,109.575451788
TMEM87B,381.013350778,351.619845025,381.013350778,346.273297631,295.578776749,336.229345113,295.578776749,368.041924233
TMEM88,14.2916657434,17.2571810964,14.2916657434,15.662162411,22.1065896457,17.7679263059,22.1065896457,16.2895042756
TMEM88B,21.2502323473,23.8147694578,21.2502323473,16.3363512991,20.5721257708,21.3592184328,20.5721257708,24.6349652248
TMEM8A,94.5037927512,75.8873553228,94.5037927512,80.9383735132,91.8564559073,77.8543949528,91.8564559073,83.6672930997
TMEM8B,28.5454826653,36.7958860487,28.5454826653,36.7642002225,36.5504256843,33.9160054165,36.5504256843,36.5287163331
TMEM9,302.242859231,293.411681717,302.242859231,355.578647043,389.35562469,367.014625243,389.35562469,354.151797618
TMEM90A,13.6019613036,15.2536245393,13.6019613036,14.8782273788,14.9214410418,16.3669184082,14.9214410418,16.2674274455
TMEM90B,17.9872349107,15.6747128978,17.9872349107,16.2667109139,18.2296659711,15.6475346726,18.2296659711,16.4224886136
TMEM91,48.1228934776,48.8883666679,48.1228934776,65.7272844131,61.7249112507,66.2306399454,61.7249112507,55.1640744691
TMEM92,24.8795378581,28.5372221462,24.8795378581,24.2567095685,22.4207610486,24.0202680054,22.4207610486,23.8720045524
TMEM93,483.204951992,521.654856441,483.204951992,476.310452089,483.459243965,431.23399241,483.459243965,435.195083989
TMEM95,35.8042803032,30.575178622,35.8042803032,38.5558932623,31.7782360027,33.6642322261,31.7782360027,32.2751640373
TMEM97,257.621218711,222.849532599,257.621218711,193.563108517,205.147254078,187.268687374,205.147254078,241.8175777
TMEM98,202.769319003,148.543272776,202.769319003,86.4409425048,167.212721168,90.459770391,167.212721168,29.5595491138
TMEM99,258.660495191,280.006421863,258.660495191,270.422161757,297.975356989,244.084973491,297.975356989,204.251039691
TMEM9B,646.892315479,661.480634666,646.892315479,621.961908225,698.957048051,648.499950113,698.957048051,520.909206027
TMF1,128.432182069,112.344315736,128.432182069,123.95044856,107.670923304,114.736975967,107.670923304,131.015257828
TMIE,17.4412643107,19.4325906543,17.4412643107,19.2345355895,17.2484327574,17.622140002,17.2484327574,18.7939605542
TMIGD2,21.0129746253,22.8471645421,21.0129746253,17.9427254057,24.1605166626,27.7362236256,24.1605166626,26.5977009318
TMLHE,34.1893119726,34.8736047247,34.1893119726,40.6777023221,36.1359404836,39.7834014974,36.1359404836,35.2994708735
TMOD1,23.1346137206,24.7812522135,23.1346137206,25.7794203794,23.179688625,23.4488245761,23.179688625,24.7259732013
TMOD1 ,182.535962377,200.376052459,182.535962377,186.265889407,200.287070546,181.382281425,200.287070546,183.072194006
TMOD2,31.4169821391,36.2099566443,31.4169821391,29.5875990856,31.4833699648,31.5715702221,31.4833699648,28.8762959836
TMOD3,758.735070546,682.899085052,758.735070546,772.916616039,701.23024742,788.487314723,701.23024742,721.380067622
TMOD4,19.051722977,17.7162839669,19.051722977,16.8645521201,17.8528394658,15.906986495,17.8528394658,16.9932991495
TMPO,105.862118012,93.9925029637,105.862118012,79.2211310018,80.0041679046,66.0577203523,80.0041679046,76.8000885675
TMPRSS11B,13.3722815867,13.2003921121,13.3722815867,12.3029338464,13.5229686558,13.3311238656,13.5229686558,12.8425541296
TMPRSS11D,42.1347330893,29.8793241743,42.1347330893,30.1890698238,34.8433875107,30.0673437095,34.8433875107,40.2831501877
TMPRSS11E,16.1641257533,15.9443453294,16.1641257533,15.1207790784,19.9490464603,15.2372200054,19.9490464603,14.9915691179
TMPRSS12,15.5949750769,14.3649294244,15.5949750769,16.6100854659,16.1867667208,17.1798866562,16.1867667208,17.3332084438
TMPRSS13,17.8468899574,20.4177550344,17.8468899574,17.780606666,19.6919716956,21.40170788,19.6919716956,20.5297410383
TMPRSS15,15.9500145734,16.7806722645,15.9500145734,18.2138003279,17.0835107627,19.0603628755,17.0835107627,17.2538426009
TMPRSS2,21.8491723479,19.5632392073,21.8491723479,19.2440949576,20.7822694149,18.8868207655,20.7822694149,19.3850854706
TMPRSS3,25.8439493969,27.346981786,25.8439493969,23.6776758828,22.9931074041,26.9851556261,22.9931074041,25.1649643809
TMPRSS4,19.5231780316,22.1229556302,19.5231780316,23.231273059,20.9003553641,31.3843030858,20.9003553641,46.5729456057
TMPRSS5,28.0458854451,24.4261197037,28.0458854451,28.4957454569,29.7879292634,28.5111303549,29.7879292634,32.7404407733
TMPRSS6,29.6989980331,29.7211390888,29.6989980331,29.3329201194,30.1793590193,27.3042538022,30.1793590193,29.380800121
TMSB10,7326.03341848,7167.87146964,7326.03341848,7037.59051979,7195.02088472,6867.19339974,7195.02088472,6867.19339974
TMSB15A,16.3465413573,14.9102821581,16.3465413573,15.8632709959,15.104510293,19.5964128698,15.104510293,15.6184245753
TMSB15B,61.0021508507,58.4091063303,61.0021508507,46.7432582032,55.8427164693,52.758133869,55.8427164693,31.6948857339
TMSB4X ,5066.44744422,5032.25359528,5066.44744422,5066.44744422,4835.71258753,5095.16575899,4835.71258753,5342.16078313
TMSB4Y,63.4224260728,61.0801285216,63.4224260728,58.8648239925,62.7634150462,69.3896653828,62.7634150462,66.2916474011
TMTC1,15.7071469125,14.9282442616,15.7071469125,17.2840146645,15.0237421623,14.7627996333,15.0237421623,16.3264018029
TMTC2,44.129323819,45.1328450101,44.129323819,48.508717538,36.4653837898,44.0809803178,36.4653837898,73.6940192476
TMTC3,377.372182361,412.880607557,377.372182361,421.346070547,457.03712021,417.801681292,457.03712021,379.21678633
TMTC4,31.1966249196,35.5356806397,31.1966249196,35.591596681,39.1082362295,36.6220363694,39.1082362295,40.2297891619
TMUB1,36.7569827299,39.8329952241,36.7569827299,42.2435365322,39.9170161076,39.6575418835,39.9170161076,38.6573145714
TMUB2,83.3849009676,102.431724449,83.3849009676,109.498468322,117.931172032,92.8002080907,117.931172032,85.1318957364
TMX1,1081.16010662,1073.93047035,1081.16010662,964.31204232,1036.81419763,933.596039997,1036.81419763,787.699520539
TMX2,994.132687515,931.160688771,994.132687515,957.543396064,926.361411229,939.999597117,926.361411229,845.065542163
TMX3,71.4933137507,72.1114377946,71.4933137507,70.3426851786,71.8520694963,70.1794536134,71.8520694963,68.2166184357
TMX4,101.2635318,94.923317907,101.2635318,99.5435693388,88.4243976675,83.6079060559,88.4243976675,85.1532878361
TNAP,68.6368433506,52.7258847499,68.6368433506,56.5876725992,53.5615042856,71.5782655185,53.5615042856,56.0194558539
TNC,103.057675957,122.79005084,103.057675957,107.431411543,102.897218369,88.7970874143,102.897218369,86.4238824787
TNF,28.196839314,28.0617669838,28.196839314,21.1941425017,28.3600060999,25.8212158628,28.3600060999,23.5137170251
TNFAIP1,289.173937871,279.248598925,289.173937871,298.756457421,320.046364952,326.102497937,320.046364952,277.926577673
TNFAIP2,17.7137606816,18.2029565467,17.7137606816,20.7720232033,22.0482074533,18.2633044008,22.0482074533,17.8478543476
TNFAIP3,683.316214052,640.162629979,683.316214052,511.136993254,1098.44065916,527.446851938,1098.44065916,600.603128518
TNFAIP6,16.1674069755,15.9877420043,16.1674069755,18.5036409593,17.0475223903,15.6633794949,17.0475223903,16.0765604469
TNFAIP8,304.149082785,470.024809517,304.149082785,486.02745856,593.756070814,597.963317139,593.756070814,637.273087102
TNFAIP8L1,67.5711563392,54.5406423076,67.5711563392,41.8945490396,75.4856067437,59.6519832684,75.4856067437,36.3356524907
TNFAIP8L2,20.9788003159,20.1158835895,20.9788003159,24.1111274545,27.311332016,20.6540932373,27.311332016,24.5919857957
TNFRSF10A,207.382675335,182.856863725,207.382675335,195.505934178,128.582463563,154.170871289,128.582463563,263.124049954
TNFRSF10B,592.972642764,496.135685049,592.972642764,489.803364026,472.56093763,389.578255208,472.56093763,534.044605176
TNFRSF10C,18.0071536377,18.4804127925,18.0071536377,18.4098966277,18.8751070178,19.5061624701,18.8751070178,17.8993760914
TNFRSF10D,36.2461870715,33.9726341999,36.2461870715,39.7938787741,30.9311932173,26.0221200824,30.9311932173,30.4606535163
TNFRSF11A,14.8926145164,16.3875647674,14.8926145164,15.8929896327,15.2200274442,16.0306515436,15.2200274442,15.0996720731
TNFRSF11B,12.7205165797,12.8152947847,12.7205165797,12.8462557658,12.6917618696,13.6116403866,12.6917618696,13.4068704513
TNFRSF12A,853.760380231,894.207786768,853.760380231,1052.55407364,834.995049349,857.138390027,834.995049349,973.533297452
TNFRSF13B,27.222911961,26.4657740103,27.222911961,26.4994120922,21.5198852238,22.3505075196,21.5198852238,27.9926773537
TNFRSF13C,24.1315537759,20.7362566148,24.1315537759,27.8476246446,28.9894548665,24.4196307893,28.9894548665,23.230086031
TNFRSF14,32.9769334301,31.215060474,32.9769334301,30.3973267834,32.1416161289,30.206529981,32.1416161289,32.4090444613
TNFRSF17,10.6610314826,10.380175834,10.6610314826,10.4326534935,11.0830509881,10.4821070039,11.0830509881,11.0339447418
TNFRSF18,18.6152752231,17.2212384125,18.6152752231,21.4856767648,24.4078003379,32.4418819487,24.4078003379,20.1290198285
TNFRSF19,18.214916201,19.7832013294,18.214916201,18.532726682,18.9378342988,19.273632169,18.9378342988,21.2755557598
TNFRSF1A,347.641979726,338.801064029,347.641979726,374.45431835,324.92137714,343.363021248,324.92137714,393.828845363
TNFRSF1B,18.1760810924,18.6634993605,18.1760810924,15.1639443466,17.1428889705,17.5058426539,17.1428889705,19.4398177203
TNFRSF21,1518.81112111,2289.56390705,1518.81112111,2342.05745034,2562.10164798,2984.05280549,2562.10164798,2062.4957481
TNFRSF25,35.9535499573,32.9826948566,35.9535499573,34.8968578178,39.8974718739,48.3682978283,39.8974718739,50.0745582867
TNFRSF4,18.1576086069,16.7364301759,18.1576086069,17.3153739845,15.1387110508,17.3690589019,15.1387110508,20.1306587005
TNFRSF8,19.2409178466,18.8305953024,19.2409178466,15.3178944999,21.9638469522,19.2631930793,21.9638469522,17.1212597556
