SYMBOL	SPT1657_SPT1663	SPT1658_SPT1664	SPT1659_SPT1665	SPT1660_SPT1666	SPT1661_SPT1667	SPT1662_SPT1668
TMEM106B	5496.7959529264	7759.49489134895	9093.72494219863	10396.1588082138	6478.39043671753	8840.78990531119
TMEM106C	3569.78684919755	4996.88701279212	5411.85451510854	6994.85120336337	4308.28413303489	5342.23283968952
TMEM107	3138.47073211744	4554.8341745298	4609.59253053166	5939.36678532928	3943.68155519737	5870.85739072874
TMEM108	4798.14334853167	7619.85244545925	8227.45269289487	9734.21411305494	5704.89739729386	7879.89109086058
TMEM109	3717.86542395546	4901.71668342779	6639.99812766827	7135.40110439025	3991.05929130055	5555.76590956743
TMEM11	5279.1502625104	7508.67215414579	8643.09267852141	9303.49667442419	6264.16067346837	8409.81767281369
TMEM110	4935.28994797189	7207.15120410369	7681.2317672255	9578.24906159285	6201.33367559241	8215.81506664412
TMEM110-MUSTN1	3765.56858897815	5602.59723986784	5963.19626195606	7541.63565703567	4805.75036211828	6447.65708558189
TMEM115	3030.14479487843	4205.28333864029	5012.43046321282	4917.43298883064	3539.94084753548	4617.00162065294
TMEM116	3260.71009248807	4687.36108177544	5068.75949617247	6212.30562538792	4206.31900533456	5739.35226842588
TMEM117	2701.1917194095	3854.84306042026	4526.8059214849	4769.62889936367	3302.02221623472	4666.47879538075
TMEM119	1645.75919328261	1990.57193567618	2340.2152784147	2473.67825807302	1938.367377091	2394.43485064319
TMEM120B	6090.10406789604	8567.10852744992	9470.10529879268	11182.3314804093	7794.66753975807	10424.0594966011
TMEM121	5288.09460595216	7596.72694486605	8759.16462522615	9961.81427536297	6460.88127337505	8219.72115938579
TMEM123	8882.72685359902	11891.8439588876	14407.430384726	15817.7578936311	10618.7925918216	13362.7432692502
TMEM125	2267.88797045345	2923.59694037873	3922.54902246316	4484.90200308987	2744.81884162992	3531.10783846892
TMEM126A	5765.126256179	7973.8504930013	9889.15916520465	10088.7625730647	6469.12087965386	8745.74164859724
TMEM126B	3300.46273000698	4790.53639211434	5859.07289800034	6310.23716932923	3852.01593534556	4825.3265668753
TMEM127	2222.17243730671	3126.38979173448	3535.07355331645	4250.04765234173	2098.00974874302	3183.46558446036
TMEM128	8597.50167940089	12659.4326901157	14226.494703098	15479.5313576116	10521.9772180455	14805.39352184
TMEM129	4721.61952130778	6532.95391757887	6849.95179597243	7955.12439812119	5294.97698492287	7489.28181669366
TMEM130	3513.13934073311	4859.91289389393	5006.45617183831	5480.53936649316	4265.02620007111	5821.38021600093
TMEM131	1413.20626379702	2067.95341843034	1897.2642465047	2521.73725648866	1669.55022224469	2247.30535737365
TMEM132A	1024.62423204974	1460.4643066936	1787.16659117447	1875.20771176503	989.782704242535	1231.72124453967
TMEM132B	3738.73555865289	5991.2835382997	5609.85960066369	6847.95388745141	5046.75884577359	6167.7204390956
TMEM132D	1799.80066366836	2915.59195940416	3578.60053333072	3673.33967135403	2099.03969952787	2785.04412481011
TMEM132E	1431.09495068053	2104.42055398116	2438.36435099592	2561.63529290919	1712.80815520847	2255.11754285699
TMEM133	3785.4449077376	4999.55533978364	6322.50721462295	6854.30130233649	4212.49871004367	5512.79888940907
TMEM134	3797.37069899327	5406.03048482565	6887.5044846122	7701.2278027178	4593.58050043882	5887.78379260931
TMEM135	4801.12479634559	7193.80956914607	8605.53998988164	9510.24104496695	5361.92378593823	7762.7083086105
TMEM136	5247.34815249528	7590.50084855249	8707.95641344464	9685.24834108428	6051.9908117889	8527.00045506377
TMEM138	5088.33760241967	7707.90723617951	9032.27508806083	10605.6234994216	5838.79099932459	7501.00009491867
TMEM139	3385.93090067262	4686.47163944494	5658.50740185612	5859.57071248822	4388.62029425332	5493.26842570072
TMEM140	1777.93671303297	2233.38969190477	3203.92711712939	3022.27625885534	2280.31103766178	2851.44770141848
TMEM141	3396.86287599032	4681.13498546189	5084.12195970692	6545.99829363238	4244.42718437408	5202.91553190332
TMEM143	1299.91124686815	1792.22629597296	1957.00716024979	2326.78094216106	1703.5385981448	2236.88911006254
TMEM144	3591.65079983294	5016.45474406328	6275.56635382323	6785.38651215557	4162.03112158594	6080.48436786499
TMEM145	3251.76574904632	4314.68474529273	5008.16311223103	5800.63043141243	3799.48844531812	4898.24029805312
TMEM147	5364.61843317605	7465.97892228142	9228.57323322326	10473.2345603898	5891.31848935203	7717.13722662436
TMEM14A	3360.09168628533	4788.75750745332	4846.00377492293	5832.36750583785	4295.92472361666	5725.02992837309
TMEM14B	4831.93309042274	6643.24476656182	7187.92599373035	8151.89425955881	5446.37975029607	8131.18305724129
TMEM14C	3194.12442464391	4490.79432673325	4791.381682356	5341.8030125763	4121.86304097672	5631.28370257303
TMEM14E	7965.43474285032	11595.6596628286	13922.6593131944	15776.0463101006	9007.94956431344	12071.1286026716
TMEM150A	1354.57112345664	2057.28011046425	1819.59845863609	2443.75473075762	1556.255635911	2247.30535737365
TMEM150B	5202.62643528651	7341.45699601035	7691.4734095818	8826.53378448782	6625.67339895133	8908.49551283345
TMEM150C	6316.69410175379	9503.6913014745	12027.1020070824	12584.203396458	7898.6925690281	10434.4757439122
TMEM151A	4028.92981254088	5399.80438851209	7753.77673391596	7387.48415268361	4620.35922084497	5751.07054665089
TMEM151B	1188.60386181522	1457.79597970208	1962.12798142794	2113.68915673321	1417.21227995601	1910.07935067622
TMEM154	3172.26047400851	4420.52838262314	4911.72098004253	6073.56927147107	3738.72134901187	4960.73778191983
TMEM155	12281.5773614653	17215.156306976	20266.5032827263	22485.2638436351	14168.0029964207	20234.8624327601
TMEM156	4915.41362921244	7152.89522194272	8215.50411014585	9649.88417243881	6344.4968346868	8049.15510966624
TMEM158	3974.26993595239	5826.73670715578	6971.99803405168	7301.34066495746	4775.88178935758	7349.96450890746
TMEM159	1638.8024817168	2516.23235300621	2788.28713150286	2912.55665869888	1880.6901331393	2425.68359257655
TMEM160	3584.69408826714	5284.17688554609	5682.40456735415	6515.16799276197	4624.47902398437	6062.25593507053
TMEM161A	1715.32630894069	2688.7841651247	2861.68556838968	3070.33525727098	2176.28600839176	3128.78028607699
TMEM161B	4266.45182171633	6437.78358821455	7168.29617921411	7606.01657944153	4541.05301041138	6838.2663597488
TMEM163	4987.96219268444	7536.24486639153	8605.53998988164	9231.86156357823	5627.65108842998	7648.12958818821
TMEM164	8483.21284653404	12217.3798518534	13811.7081876678	15347.1424185799	9795.86191472503	14134.8476011868
TMEM165	1917.07094434913	2867.56207355674	3834.64159223824	3639.78904981858	2137.14787856739	2900.92487614629
TMEM167A	7604.67955736627	10844.9703358801	12268.6340726518	13259.749694942	9197.46050872616	12516.4231752219
TMEM167B	8330.16519208626	11604.5540861336	12891.6673159935	14596.3339150298	11059.6115277381	13921.3145313089
TMEM168	3717.86542395546	4979.09816618196	6035.74122864653	6817.123586581	4817.07982075165	6368.23319983461
TMEM169	1534.45180822968	2248.5102115234	2372.64714587632	2848.17573629302	1956.90649121833	2449.12014902656
TMEM17	2748.89488443219	3522.19162881039	4094.09653193119	4536.58809572556	3300.99226544987	4338.36700508054
TMEM170A	2712.1236947272	3922.44067753884	4535.34062344848	4369.74176160333	3725.33198880879	4389.14621072224
TMEM170B	8916.51659549009	12722.5830955818	13805.7338962933	16856.01361412	11386.1059265361	15444.6907005598
TMEM171	1713.33867706475	2373.92158012498	2447.75252315586	2684.04972283583	1947.63693415467	2610.57198234889
TMEM173	2131.73518695121	2997.42065381086	3620.42057295229	3571.78103319268	2157.74689426442	3381.3742833716
TMEM174	2755.851595998	3867.29525304737	4774.31227842883	5011.7374385519	3070.28328964308	4356.595437875
TMEM175	6895.09497765384	9725.16244177091	10769.9404078465	12525.2631153822	8417.78776459338	10862.8439145819
TMEM176A	3859.98110308554	5346.43784868163	5998.18854000676	6798.98811548075	4598.73025436308	6615.61907347366
TMEM176B	1499.66825040064	2105.30999631167	2324.85281488025	2437.40731587254	1854.94136351801	2213.45255361252
TMEM177	1806.75737523417	2534.91064194687	2802.79612484095	3467.50207436629	2167.01645132809	2683.48571352671
TMEM178A	757.287744735115	1097.57183584647	1135.11536115666	1087.22149245951	1051.57975133364	1261.66795555914
TMEM178B	2978.46636610386	4441.87499855533	5492.93418376259	6074.47604502608	3506.98242242022	5249.78864480335
TMEM179	6154.70210386426	8663.16829914475	11323.8425652831	11292.9578541207	7226.1347065199	9408.47538376711
TMEM179B	2280.8075776471	3332.74041241226	4056.54384329142	4250.04765234173	2669.63243433575	3980.30850376087
TMEM18	9475.04115263069	9810.54890549965	9976.21312523321	10458.7261835096	9733.03491684907	9767.83591600067
TMEM180	2083.03820599055	2861.33597724319	3588.84217568703	3818.42344015597	2680.96189296912	3314.97070676322
TMEM181	1734.20881176217	2361.46938749788	2613.32574124939	3220.85966740299	2207.18453193731	2864.46801055738
TMEM182	3379.96800504478	4864.36010554647	5128.50240991756	6498.84606877175	4230.00787338615	5204.21756281721
TMEM184A	2457.70681460622	3437.69460741216	3947.29965815755	4233.72572835151	2894.16170543343	3570.16876588561
TMEM184B	1685.51183080151	2457.5291591927	2853.15086642609	3246.24932694333	2163.92659897353	2658.74712616281
TMEM184C	5297.03894939391	7489.10442287462	8573.96159261638	9796.78148835077	6752.3573454881	8347.32018894699
TMEM185A	4221.73010450757	6545.40611020598	7491.76138363394	8264.33418038031	5508.17679738718	7874.68296720502
TMEM185B	4581.49147405365	6395.97979868069	7344.11103966394	8007.71726431189	5211.55097134987	7133.82737720177
TMEM186	4705.71846630022	6553.41109118055	7778.52736961036	8493.74788979838	5257.8987566682	7872.07890537724
TMEM187	3814.26556993881	5414.03546580022	6575.13439274503	7065.57954065431	4910.80534217316	5878.66957621208
TMEM189	7976.36671816802	11448.0122359643	12333.4978075751	14140.2268168587	11077.1206910806	14496.8121952481
TMEM189-UBE2V1	7976.36671816802	11448.0122359643	12333.4978075751	14140.2268168587	11077.1206910806	14496.8121952481
TMEM19	3030.14479487843	4286.22259071648	5609.85960066369	6183.28887162754	3598.64804227203	5202.91553190332
TMEM190	1478.79811570322	2159.56597847263	2509.20237729366	2377.56026124174	1828.16264311186	2502.50341649604
TMEM192	3892.77702903864	5502.97969885098	5751.53565325918	7450.05152797945	4427.75842407769	6645.56578449312
TMEM194A	2893.99201137619	4340.47857287745	4427.80337870732	5380.79427544182	3684.13395741472	4935.99919455592
TMEM194B	4081.60205725343	5683.53649194404	6637.43771707919	7021.14763645872	4957.15312749149	6227.61386113452
TMEM196	5040.63443739698	6918.08244668869	7822.90781982099	8225.34291751479	5978.86430606443	8319.9775397553
TMEM198	5118.15208055884	7172.46295321389	8682.35230755389	8961.64304418462	6047.8710086495	8058.26932606347
TMEM199	2095.95781318419	2472.64967881133	3749.2945726024	3767.64412107529	2026.94314458825	2770.72178475732
TMEM2	8138.35871605755	9638.88653571167	10385.8788194852	11708.2601423163	8331.27189866584	10526.9199387984
TMEM200A	8168.17319419673	11360.8468875745	12499.924495865	15070.5764843012	9951.38448323765	13560.6519681614
TMEM200B	1845.5161968151	2284.08790474371	3137.35644181344	3562.71329764256	1903.34905040604	2684.7877444406
TMEM200C	1895.20699371373	2894.24534347197	2903.50560801124	3549.11169431737	2293.70039786486	3377.46819062993
TMEM201	3111.63770179218	4377.83515075877	4914.2813906316	5745.31724455669	3611.00745169025	5153.43835717551
TMEM202	5610.09096985528	7597.61638719656	9203.82259752887	11068.9847860328	6147.77623478012	8408.5156418998
TMEM203	3594.63224764686	5104.50953478354	5084.12195970692	5962.9428977596	4296.95467440152	6374.74335440406
TMEM204	3475.37433509015	5448.72371669001	5323.09361468727	6312.05071643925	4124.95289333127	5948.97924556212
TMEM205	4545.71410028663	6609.44595800253	7535.28836364822	8061.2169040576	5920.15711132788	7995.77184219676
TMEM206	1142.88832866848	1625.01113783752	1839.22827315233	2151.77364604372	1369.83454385283	1796.80266116781
TMEM207	6944.78577455247	10062.2610850333	11347.7397307811	13350.4270504432	8177.80923172292	11426.6233002962
TMEM208	4112.41035133058	5952.14807575736	5918.81581174543	7768.32904578869	4582.25104180545	6460.67739472078
TMEM209	1624.88905858519	2318.77615563351	3604.20463922148	3444.83273549098	1710.74825363876	2532.4501275155
TMEM211	3382.9494528587	5047.58522563105	5274.44581349484	6488.87155966662	4189.83979277693	6230.2179229623
TMEM212	7631.51258769153	11344.8369256254	11816.2948685819	14705.1467416313	9543.52397243635	12614.0754937636
TMEM213	2594.85341404644	3833.49644448808	3856.83181734356	4897.48397062037	3132.08033673418	4365.70965427223
TMEM214	2431.86760021893	3242.01729470047	3896.9449165724	4511.19843618522	2946.68919546087	3671.72717716901
TMEM215	4131.29285415206	5764.47574402024	6291.78228755404	7676.74491673247	4827.37932860017	6732.80185572373
TMEM216	1743.15315520393	2622.96543266713	3211.60834889662	3546.39137365234	1838.46215096038	2499.89935466826
TMEM217	4959.14153048323	7200.03566545963	7538.70224443365	9021.49009881542	5756.39493653645	8343.41409620532
TMEM218	4071.66389787371	5959.26361440142	6607.56626020665	7510.80535616526	4824.28947624561	6796.60137050433
TMEM219	1492.71153883483	1991.46137800668	1882.75525316661	2639.61781864023	1709.71830285391	2147.04897700415
TMEM220	5826.7428443333	8383.88340736534	9246.49610734679	9710.63800062462	7042.80346681629	9646.74704100892
TMEM221	1049.46963049906	1542.29300110031	1998.82719987135	2124.57043939336	1350.26547894065	2059.81290577353
TMEM222	1905.14515309346	2620.29710567561	2929.96318409835	3598.98423984304	1941.45722944556	2757.70147561842
TMEM223	3394.87524411437	4871.47564419053	6465.0367374148	7304.96775917751	3969.43032481866	4911.26060719202
TMEM225	6885.15681827411	10046.2511230842	11436.5006312024	13091.9965872648	8379.67958555387	11525.5776497518
TMEM229A	3642.33541266955	5089.38901516491	5542.43545515138	6393.66033639034	4764.55233072421	6826.54808152379
TMEM229B	5489.83924136059	7732.81162143372	9523.0204509669	11313.813645886	5718.28675749694	8909.79754374734
TMEM230	3633.39106922779	4775.4158724957	5984.53301686502	7061.95244643426	4105.38382841909	5723.7278974592
TMEM231	4721.61952130778	6764.20892351086	7057.34505368752	8739.48352320666	5856.30016266707	8194.98257202189
TMEM232	4814.04440353923	6695.72186406177	8491.17498356961	9522.93587473712	5792.44321400626	7127.31722263232
TMEM233	4508.94291058165	6900.29360007854	8241.1082160366	8793.88993650738	5989.16381391295	8674.12994833331
TMEM234	3367.04839785114	4772.74754550418	6375.42236679717	6982.1563735932	3892.18401595478	5508.8927966674
TMEM235	3032.13242675438	4183.04728037759	5055.9574432271	5358.12493656652	3455.48488317763	4876.105772517
TMEM236	6592.97493251017	9486.79189719486	10342.351839471	11055.3831827076	8409.54815831457	11250.8491269211
TMEM237	3703.95200082385	5719.11418516435	6268.73859225237	7457.30571641954	4462.77675076265	5861.74317433151
TMEM238	3242.82140560456	4694.47662041951	5230.91883348057	5112.38930315824	4276.35565870448	5244.58052114779
TMEM239	2051.23609597543	2984.96846118376	3531.65967253101	4007.03233959849	2435.8336061744	3205.60010999649
TMEM240	4642.11424626997	6205.63913995205	7087.21651056006	7654.98235141218	5102.37618815559	7612.97475351318
TMEM241	3773.51911648193	5395.35717685955	5965.75667254514	7275.04423186211	4113.6234346979	5726.33195928698
TMEM242	2579.94617497685	3845.05919478468	4296.36896846813	5163.16862223892	2818.97529813925	4161.29080079154
TMEM243	1958.81121374398	2713.68855037891	2838.641873088	3887.33823033689	2406.99498419855	3162.63308983813
TMEM244	3760.59950928828	5137.41890101233	6319.94680403387	6640.30274335364	4671.85676008755	5919.03253454266
TMEM245	1118.04293021917	1692.6087549561	1531.12553226695	1651.23464367704	1415.15237838631	2173.08959528194
TMEM246	1959.80502968195	2746.5979166077	2771.21772757569	3395.86696352033	2603.71558410523	2951.70408178799
TMEM247	2552.11932871361	3410.12189516642	4173.46926019252	4633.61286611185	3021.87560275505	3889.16633978859
TMEM248	2871.13424480282	3971.36000571677	4283.56691552275	4838.54368954459	3446.21532611397	4523.25539485288
TMEM249	4242.60023920499	5876.54547766421	6978.82579562255	7768.32904578869	5100.31628658588	6727.59373206818
TMEM251	8326.18992833437	12300.9874309211	15976.962075829	18010.3363496504	9331.35411075689	13042.4436644333
TMEM252	2351.36850924315	3369.20754796307	3747.58763220969	4116.75193975495	2916.82062270017	4152.17658439431
TMEM253	1722.2830205065	2306.3239630064	3076.76005787199	3032.25076796048	1846.70175723919	2377.50844876263
TMEM254	6190.47947763127	8472.82764041611	8539.82278476204	10179.4399285659	7449.63402683273	10028.2420987786
TMEM255A	4855.78467293408	6918.9718890192	8764.2854464043	9466.71591432637	6058.17051649802	7834.32000887444
TMEM255B	3796.3768830553	5313.52848245285	5661.92128264155	6994.85120336337	4968.48258612486	6305.73571596791
TMEM256	5343.74829847862	6971.44898651915	8825.7353005421	8694.14484545605	6264.16067346837	8340.81003437754
TMEM257	8376.87454117097	11657.0311836336	12595.5131578571	14867.4592079785	10095.5775931169	13466.9057423614
TMEM258	1672.59222360787	2322.33392495554	3075.90658767563	3847.44019391636	1443.99100036216	2171.78756436805
TMEM259	5258.28012781298	7509.5615964763	8620.90245341609	9939.14493648767	6370.2456043081	8933.23410019736
TMEM26	5108.21392117912	6908.29858105311	7729.02609822157	8880.03342423353	6097.30864632238	9219.6809012531
TMEM260	5366.60606505199	7570.93311728133	9192.72748497621	10667.2841011624	5998.43337097661	8081.70588251348
TMEM261	3161.32849869081	5029.7963790209	6744.12149162399	7217.01072434133	3971.49022638836	5206.82162464498
TMEM263	3764.57477304018	5105.39897711405	6586.22950529769	6308.42362221921	4828.40927938502	6389.06569445685
TMEM27	9094.40964838718	13565.7744249031	15923.1934534585	18487.2992395868	11137.8877873869	15182.982486868
TMEM30A	4030.91744441683	5432.71375474088	6098.89802317705	7002.10539180347	4988.05165103704	6723.68763932651
TMEM30B	3819.23464962867	5447.83427435951	6913.96206069931	7479.06828173983	4251.63683986804	5563.57809505077
TMEM31	2981.44781391777	4559.28138618234	5216.40984014247	6070.84895080604	3634.69631974184	5204.21756281721
TMEM33	3961.35032875875	5595.48170122378	6601.59196883214	7781.02387555886	4427.75842407769	6313.54790145125
TMEM35	4835.90835417463	6895.846388426	7723.90527704342	8706.83967522622	5707.98724964842	7747.08393764383
TMEM37	3553.88579418999	5414.03546580022	6346.40438012098	6812.58971880594	4383.47054032906	6016.68485308439
TMEM38A	2359.31903674693	3238.45952537844	3812.45136713292	4240.97991679161	3108.39146868259	4178.21720267211
TMEM38B	1900.17607340359	2623.85487499764	2946.17911782916	3458.43433881616	2444.07321245321	3502.46315836334
TMEM39A	2181.42598384984	2962.73240292106	3560.6776592072	3782.15249795549	2176.28600839176	3239.45291375762
TMEM39B	4354.90144019589	6081.11721368097	7876.67644219157	9173.82805605745	5012.77046987349	6460.67739472078
TMEM40	4175.02075542286	6363.0704324519	7181.09823215948	7580.62691990119	4872.69716313365	6835.66229792102
TMEM41A	4585.46673780554	6251.89014113844	7513.0981385429	8284.28319859058	5417.54112832022	7321.31982880189
TMEM41B	3340.21536752588	4654.45171554666	6312.26557226664	8436.62115583261	2535.73883230502	3419.1331798744
TMEM42	1378.42270596798	2067.06397609984	2371.79367567996	2640.52459219525	1730.31731855095	2378.81047967652
TMEM43	2940.7013604609	4226.62995457247	4246.01422688298	4976.37326990643	3396.77768844108	5051.87994589211
TMEM44	2985.42307766966	4096.77137431835	4668.48197408039	6010.09512262022	3285.54300367709	4821.42047413363
TMEM45A	3744.69845428072	5354.4428296562	5996.48159961404	7214.2904036763	5215.67077448928	6804.41355598767
TMEM45B	1806.75737523417	3041.00332800574	2861.68556838968	3856.50792946648	2360.64719888022	3162.63308983813
TMEM47	4938.27139578581	6898.51471541752	7294.60976827515	9039.62556991566	5698.71769258475	8093.42416073849
TMEM5	3673.1437067467	5030.68582135141	5893.21170585468	6721.00558974971	4482.34581567483	6002.3625130316
TMEM50A	5447.10515602777	7618.96300312874	9035.68896884626	9872.04369341678	6727.63852665166	8249.66787040526
TMEM50B	3734.760294901	5569.68787363906	6528.19353194532	7171.67204659073	4812.96001761224	6441.14693101244
TMEM51	4228.68681607338	6008.18294257934	7152.0802454833	7782.83742266889	5172.41284152551	6899.46181270162
TMEM52	3154.371787125	4625.98956097042	5043.15539028172	5744.41047100168	3706.79287468146	5089.63884239491
TMEM52B	2763.80212350178	3701.85897957294	4420.97561713646	4532.0542279505	3104.27166554319	4445.1335400195
TMEM53	3027.16334706451	3823.71257885249	4966.34307260947	5232.08341241984	3183.57787597677	4041.50395671369
TMEM54	1523.51983291198	1990.57193567618	2933.37706488378	2998.70014642503	1970.2958514214	2309.80284124036
TMEM55A	2962.56531109629	4218.6249735979	5211.28901896432	5767.98658343199	3474.02399730497	5355.25314882841
TMEM55B	4038.86797192061	5893.44488194385	7480.66627108128	8646.08584704041	4109.5036315585	4994.59058568096
TMEM56	6594.96256438612	9301.78789244926	10080.3364891889	12004.7750948052	8812.25891519161	11435.7375166934
TMEM57	7744.8076046204	10303.2999566009	13154.5361364719	13967.9398414064	8408.51820752972	10862.8439145819
TMEM59	3114.6191496061	4451.65886419091	5667.89557401606	5960.22257709456	3630.57651660243	5161.25054265884
TMEM59L	3407.79485130802	4900.82724109729	5556.09097829311	6137.04342032192	4440.11783349591	5795.33959772314
TMEM60	4697.76793879644	7101.30756677327	7416.6560063544	8537.27302043896	6200.30372480756	8586.89387710269
TMEM61	4479.12843244247	6382.63816372307	8195.87429562961	9390.54693570535	5487.57778169014	6695.04295922093
TMEM62	1329.72572500733	2107.08888097268	2174.64206032117	2664.10070462556	1491.36873646534	2081.94743130966
TMEM63C	2229.12914887252	3297.16271919195	4553.263497572	5158.63475446386	2604.74553489009	3482.932694655
TMEM64	4570.55949873595	6636.12922791776	7588.20351582244	8973.43110039978	5546.28497642669	7822.60173064943
TMEM65	3726.80976739722	5366.0055799528	6203.02138713277	6990.31733558831	4206.31900533456	6156.00216087059
TMEM67	2418.94799302529	3748.10998075934	4401.34580262021	4948.26328970105	3122.81077967052	4097.49128601094
TMEM68	4744.47728788115	6706.39517202787	7257.05707963538	8910.86372510395	5550.4047795661	7734.06362850493
TMEM69	4888.58059888718	6893.17806143448	8543.23666554747	10125.0335152652	5351.62427808971	7903.32764731059
TMEM70	4727.58241693562	6929.64519698529	7878.38338258429	8521.85787000375	5805.83257420934	8093.42416073849
TMEM71	4002.09678221562	6041.09230880813	6924.20370305561	8248.0122563901	4647.13794125111	7336.94419976856
TMEM72	3442.57840913706	4810.1041233855	5023.52557576548	5943.90065310434	4027.10756877036	5844.81677245095
TMEM74	4831.93309042274	7092.4131434682	8183.07224268423	8818.37282249271	6333.16737605343	8178.05617014132
TMEM74B	3890.78939716269	5076.93682253781	5762.63076581184	6649.37047890376	4435.9980303565	6041.42344044829
TMEM79	1109.09858677741	1501.37865389695	1679.62934643331	2070.16402609263	1326.57661088906	1647.06910607049
TMEM80	1451.96508537796	1894.51216398135	2697.81929068887	2383.90767612682	1905.40895197574	2182.20381167917
TMEM82	5825.74902839533	8275.3714430434	9966.82495307327	10455.0990892896	6427.92284825979	8625.95480451939
TMEM86A	1841.54093306321	2581.16164313327	3079.32046846107	3095.72491681132	1959.99634357289	3041.54421484638
TMEM86B	3810.29030618691	5869.42993902014	6217.53038047086	6825.28454857611	4729.53400403925	6808.31964872934
TMEM87A	7645.42601082314	10381.5708816856	12913.0040709024	14711.4941565164	8333.33180023554	11128.4582210154
TMEM87B	4273.40853328214	5709.33031952876	6573.42745235231	7889.83670216032	4466.89655390206	6413.80428182075
TMEM88	2117.82176381959	2955.616864277	3133.942561028	3781.24572440047	2487.33114541699	3540.22205486614
TMEM88B	2012.4772743945	2767.05509020938	3215.87569987841	3698.72933089437	2389.48582085607	3186.06964628814
TMEM89	2242.04875606617	3211.77625546321	3172.34871986413	3665.17870935892	2584.14651919305	3799.3262067302
TMEM8C	3813.27175400083	5572.35620063058	5928.20398390537	7035.65601333891	5077.65736931915	6323.96414876236
TMEM9	5940.03786126218	8458.59656312799	10143.4932837195	11139.7131233237	6996.45568149796	9495.71145499772
TMEM91	3445.55985695097	4876.81229817358	6000.74895059583	6400.91452483044	3913.81298243666	5613.05526977858
TMEM92	3343.1968153398	4903.49556808881	5704.59479245947	6735.51396662991	4276.35565870448	5902.10613266209
TMEM95	3644.32304454549	5118.74061207167	6138.15765220953	6739.14106084996	4429.81832564739	5708.10352649253
TMEM97	4141.23101353179	6185.18196635037	7134.15737135977	8273.40191593044	4499.85497901731	6576.55814605697
TMEM98	4109.42890351666	6313.26166194347	7272.41954316983	8599.84039573479	5098.25638501618	7288.76905595464
TMEM99	7500.32888387915	10137.8636831265	11934.0737556794	12824.4983885362	9011.03941666799	11549.0142062018
TMEM9B	2516.3419549466	3677.84403664923	4484.13241166698	5451.52261273277	3113.54122260685	4610.49146608349
TMF1	1173.69662274563	1556.52407838843	1720.59591585851	2202.5529651244	1568.61504532922	1824.1453103595
TMIE	1778.93052897094	2389.04209974361	2815.59817778633	2882.63313138348	1941.45722944556	2656.14306433503
TMLHE	4721.61952130778	6737.52565359563	7865.58132963891	8487.40047491329	5437.11019323241	7722.34535027992
TMOD1	3242.82140560456	4526.37201995356	5034.62068831814	5934.83291755422	4187.77989120723	5188.59319185053
TMOD2	3299.468914069	4282.66482139445	5033.76721812178	5845.06233560802	3492.5631114323	4715.95597010856
TMOD3	7149.51185777482	10524.7710968973	11577.3232136015	13041.2172681841	8503.27367973608	11731.2985341464
TMOD4	3519.10223636095	4766.52144919063	5549.26321672225	6713.75140130962	4001.35879914906	5390.40798350343
TMPO	9643.98986208603	13016.0990646493	16372.118776743	17472.6196315282	11439.6633673484	15738.9496870989
TMSB10	3151.39033931109	4535.26644325863	5348.69772057802	6060.8744417009	3903.51347458815	5593.52480607023
TMSB15A	8603.46457502872	12284.977468972	14616.5305828338	16525.0412665406	9668.14801740341	13190.8751886167
TMSB15B	6463.77886057373	9315.12952740687	11314.4543931232	12936.9383093577	7397.1065368053	9812.10496707292
TMSB4X	7595.73521392451	10686.6496010497	12833.6313426411	15111.3812942767	8822.55842304012	11776.8696161325
TMSB4Y	6872.23721108047	9893.26704223686	10733.2411894031	13014.0140615337	8884.35547013123	11230.0166322988
TNFAIP2	827.848676331168	1221.20431978704	1307.51634082105	1527.00666664038	1018.62132621838	1485.61727274817
TNFAIP8	6104.01749102766	8763.67528249212	11170.2179299386	12203.3585033529	7414.61570014777	9795.17856519235
TNFAIP8L1	3534.00947543053	5096.50455380898	5823.22714975329	6008.2815755102	4501.91488058702	5952.88533830379
TNFAIP8L2	2654.48237032479	3829.04923283554	4339.89594848241	4853.95883997979	3105.30161632804	4226.39234648603
TNFAIP8L2-SCNM1	327.959259530955	532.775955974097	632.421415501566	618.419564518255	320.314694088895	501.281901847542
TNFAIP8L3	1754.08513052162	2675.44253016708	3244.04021635824	3163.73293343723	1965.14609749715	2779.83600115455
TNFRSF12A	1799.80066366836	2670.99531851455	2698.67276088523	3085.75040770619	2254.56226804049	2816.29286674346
TNFRSF13B	2638.58131531723	3436.80516508165	4319.41266376981	4651.74833721209	3216.53630109203	4696.42550640021
TNFRSF17	2586.90288654265	3812.14982855589	4346.72371005327	5081.55900228783	3021.87560275505	4740.69455747247
TNIP1	1285.99782373653	1848.26116279495	2093.56239166713	2647.77878063534	1446.05090193186	2187.41193533473
TNIP2	2669.38960939438	3919.77235054732	4154.69291587264	5368.09944567166	3172.2484173434	4494.61071474731
TNIP3	3850.04294370582	5317.08625177488	6599.03155824306	7406.52639733886	4435.9980303565	6053.1417186733
TNKS1BP1	3126.54494086177	4602.86406037722	5657.65393165976	6257.64430313853	3627.48666424788	4449.03963276117
TNMD	5010.8199592578	7267.63328257821	8802.69160524042	9684.34156752927	6105.5482526012	8258.78208680248
TNN	2516.3419549466	3541.75936008156	3809.03748634749	4319.86921607766	3188.72762990103	3952.96585456919
