SYMBOL,Tumour_GSM508549.ERN.HER2N_RES,Tumour_GSM508559.ERP.HER2N_RES,Tumour_GSM508581.ERN.HER2N_RES,Tumour_GSM508582.ERN.HER2N_RES,Tumour_GSM508585.ERN.HER2N_RES,Tumour_GSM508587.ERN.HER2N_RES,Tumour_GSM508590.ERN.HER2N_RES,Tumour_GSM508592.ERN.HER2N_RES,Tumour_GSM508632.ERN.HER2N_RES,Tumour_GSM508634.ERP.HER2N_RES,Tumour_GSM508668.ERP.HER2N_RES,Tumour_GSM508669.ERN.HER2N_RES,Tumour_GSM508671.ERN.HER2N_RES,Tumour_GSM508672.ERN.HER2N_RES,Tumour_GSM508673.ERP.HER2N_RES,Tumour_GSM508776.ERN.HER2N_RES,Normal_GSM556167,Normal_GSM556168,Normal_GSM556169,Normal_GSM556170,Tumour_GSM508567.ERP.HER2N_NRES,Tumour_GSM508654.ERP.HER2N_NRES,Tumour_GSM508674.ERP.HER2N_NRES,Tumour_GSM508675.ERN.HER2N_NRES,Tumour_GSM508676.ERP.HER2N_NRES,Tumour_GSM508677.ERP.HER2N_NRES
ACSL4,2.726513283239865,1.6328406815854875,3.276177465834685,2.2108256084222,4.8712239323339475,1.8581097189387936,2.295205011247182,2.4160263368186765,2.6884053694283048,3.159323941499847,1.6639068776542023,2.3904544813403046,2.561978425587111,2.6604430250546276,2.1989876252979164,1.934115588251034,3.1125579757515993,2.22156461911656,3.732255675313332,2.3680108201537267,1.6383576721860997,1.920808125648146,2.3994326736417544,2.447383990554842,2.499990849153452,2.328216792298589
ACSL5,2.8731940609355213,2.1196209417071374,3.00078493410901,3.120253012199404,5.484976991836805,4.102209812641159,3.839242329636868,4.247308484340284,3.798623727415779,4.549394121951171,3.3250465589853184,3.86221601399681,3.9066880229477015,1.8436273110413766,4.327697502493119,2.1827531738341506,3.9808823275789145,4.3572060646250925,4.423061944806788,3.9384514232755903,3.173506712942181,4.415626619040116,3.5440195455548387,3.119942420264712,4.916101594874808,3.4637619081023674
ACSL6,3.131864525399767,2.58605466237033,3.354150160853463,3.30737752562199,3.4252522444970075,2.6176654970351634,3.003855514880038,2.08762063680573,7.126691131546639,2.9326669448448093,3.5904832612359026,3.1266609568362838,3.6950191480962804,3.9769420609537276,3.080971081683713,3.2162080993813507,2.9217944884595344,2.440637765809164,3.1873437432094853,2.644868519932499,3.3876525012589216,2.5154847123464443,3.442621466458853,3.041066704805856,2.202482045620473,2.8138648836644062
ACSM1,2.978828632687155,5.1676331155043,3.5502800368848364,2.874044008981506,3.611542994849294,2.6682025686954516,2.6861569468461655,3.5299436827854223,3.6196186780174853,2.4281106685728875,2.71642388542808,2.4199490120532583,2.9655760995338647,2.9130444656025465,4.17652491663315,2.622321089613267,2.7508191793934555,13.620971850934795,2.245803970201692,4.600525034759052,3.741348877421292,4.57405199541373,3.588002925547047,2.640552003418959,3.177043269076571,2.5427179461570346
ACSM3,1.6360704554786742,2.2455720527510437,1.7214808531105288,1.9935916607715296,1.7148874868068413,2.0240071683061007,1.1696997810538365,1.8819227073585099,1.8958759575049193,1.8843734006365942,1.8357542277078958,1.5088128222436983,1.7272244552563367,2.3084218065112485,1.8869947792325714,2.210372542118568,1.7684912851295442,1.4791689011134896,1.354358975596615,1.3926879413977526,2.222621885827795,2.3968502644332257,3.0422766141137823,2.3974391539022193,2.5791520600544944,1.8606132710807204
ACSS1,2.6607149364365204,7.41120729343778,2.369579656914349,3.888521583873375,3.3736078569744956,5.103427230639322,3.23793068461277,2.5787461659065545,3.0707467838150952,3.9497634810171602,4.983303569498729,4.2029200858547275,5.096176528341524,2.253463449439644,4.11857670826076,3.079563085432727,2.7137585166510165,3.0222213337978108,2.8253912544750377,2.6706909793950087,4.099314325564607,3.828950275414701,2.4289438538728234,2.946283739982821,3.3389707686519094,4.534110488217875
ACSS2,2.296679281980725,2.1721852934973156,2.634206752414907,2.408659699736282,3.498305309444769,2.7110523971875917,1.8805273599300296,6.313080876217429,3.219711551502552,2.3093793931555537,1.8637506968541886,1.4623537085945633,1.8978898119918006,2.056587818090585,2.5965537692529317,2.2974140906414595,5.057239580568096,2.4646467230399582,2.5845092927379225,3.1949088346224683,1.741495138459363,2.2776589366212914,2.7717605526795865,2.291283566629145,5.582232536897286,2.6607176837836986
ACTA1,4.974763619971558,3.270605801835234,9.207685796291274,17.307516240742984,1.640423467945567,1.7726688463630333,4.39480349981431,2.3571638106042303,4.102708279677575,1.8687529981944404,3.473659825862519,1.8259178080078844,2.355821104678321,1.9240056680621038,2.2800745981250334,3.427979152171132,2.401796034394485,2.804303871312118,4.424878756484477,3.5120390691700547,2.0453130499382897,4.0686475479444235,8.179233757678896,2.3639052492208403,1.9603404890045435,3.6804994821391968
ACTA2,11.630884805423333,16.49943604785925,12.273509641747099,16.633308387951974,6.441334828643961,4.0478062461788955,9.71173169028473,9.713563597284466,9.42737960945436,11.51319350744939,7.206842956250976,8.060620861578812,11.368512836205223,20.90067372961292,15.533565140671595,9.999745760400465,7.9523926104289915,11.468586594030317,9.190224214384314,9.144128211085453,15.333682953820338,15.338214517730021,13.176123063454726,13.063124142756198,10.730692624618886,10.522209931048614
ACTB,4.272245465560815,2.187528296667841,5.58497766948077,5.734096373882804,3.670271772518632,3.6117160227701937,3.3786302945484867,3.823140718795993,4.89526498077057,5.249026427516772,3.0111321605527044,4.4111013149012885,5.46794767774113,4.551984990245693,4.569574082335109,3.9229291430308053,2.87948771357561,2.8490803948474324,3.822779797338132,3.414810183756373,3.145075783072177,6.051220598836279,2.7365332694666797,5.301565478093348,3.849831585259551,3.07085546040556
ACTG1,3.352453888753631,3.9877561919703237,3.7074624240620824,4.2810228642685555,3.428229402450432,2.650912740993552,6.952119991897864,2.861502445375712,2.6401402446638107,3.7651007626448028,3.4109656335183303,2.967197590150121,4.525455953237865,4.617521448080784,2.966831303046664,3.9521698139046997,2.4541529807902758,4.071406463667536,4.149240752901605,3.8139359740076175,3.397348990035861,3.414036436494622,1.6154810972149884,2.4386915680017607,2.080586140724104,3.188955126521796
ACTG2,6.7955636447668875,7.08783023845352,17.923735469614915,12.398629526217219,1.8860458808123446,1.4769222394243855,3.4481359106631575,6.167947941152386,17.78086779271636,2.1546015893734243,2.221788155707039,1.7370853270690885,5.637780072198356,2.3431619790798437,6.339230438695037,1.9780139617376395,4.6920501763152345,11.160178429938528,10.020855694194935,8.384838051826321,4.52744125827967,5.573661358302002,6.067946729778055,3.4416711901923582,3.4131552111863557,5.948862470550405
ACTN1,3.589800716890291,2.102079027010074,4.206661887889416,4.910764409646196,2.524511656085343,2.2199293864368146,2.894257487973659,2.109783021648846,3.088079941422832,2.698650480747076,1.5001729522917648,2.7026572466910967,2.9512602619965316,6.077637874300262,2.9043581804069944,2.6829424312838026,2.6797502545564815,2.2302455236334993,2.957353333332588,2.0714488710003685,2.7798139715792027,2.6835756702628104,1.7172078311792904,3.769882491062091,2.4391663253422635,2.4123523421305837
ACTN3,3.732281006617811,2.5368809084659913,5.398570662991771,4.500377507816907,3.107723756094021,3.0813941220202703,2.792028676080081,2.485269622648474,3.487652280704004,3.06834387917675,1.861970246174733,3.3372103261703154,2.910452507897246,4.252267208938018,2.1320645509473417,3.824870630072579,3.3142375472484944,3.0378668950391354,3.6847579443168232,2.7442230248760398,2.751698574355705,2.8162552314442193,1.9863501935198273,1.990396521376298,1.9667106974175352,2.8306975573491107
ACTN4,3.5701846194730207,3.4013909949770564,4.656208239410845,6.664270602375802,2.989604434236302,4.061986041119821,4.582535704127403,1.781642730115316,3.6126111200815862,2.9418331566467484,1.78701853005994,2.735984590995123,4.558367175825397,3.689331187452578,2.5203637874942832,3.6843226740189863,4.104158668754221,4.089217272602863,4.096195580888417,4.233708257469366,3.2733614506195994,3.770920800211975,2.8227318048915784,2.763316264017853,2.935787949549614,2.8041151811049523
ACTR10,2.5482949881516657,3.93579684960531,3.493706674852714,3.7912385898031324,3.5162628082857985,2.509259159520249,2.6024868710500217,3.1428595764485197,3.3450954534400146,4.423511326005728,2.9713389109475647,3.957120530802693,2.8186281564001225,3.5099133725306326,2.3898066365893587,3.3410066566670626,3.398428777247639,3.8117937915280735,3.5936367115850603,3.5732945668453397,3.876957574503256,4.058178742747966,2.2535709192789737,2.1234062833837886,2.406150689847273,2.9449086367413706
ACTR1A,2.7650736481985936,2.562148637044267,3.912500025081609,2.7503087432014914,3.232378267035329,3.2869134310590176,3.0650733326946193,3.500465792815936,3.879919521739487,4.104515139376166,3.1658161728893095,3.0329019436687084,3.095564965728137,2.635445406875582,2.9827087072411174,3.7047306124214465,3.785663356947978,2.565000892416792,3.480802930307863,3.139966252106796,2.328778269496558,3.592053837303583,2.9671832887480076,3.3766720665770835,3.6828593519693604,3.162312184260773
ACTR1B,2.8436405005744825,2.845786001137976,3.2319969390373826,2.3813118315092416,1.901861927193605,2.8226643138423326,2.674322239419363,1.8525915052583204,2.7317477028770463,2.36656343863442,2.109398052178973,4.069591826620274,3.2894761473660865,2.660300850202558,2.395989332450776,2.5194121746791796,3.0856695740696036,2.1499757522244685,2.7299379902863072,2.0458086359569405,2.7033167581125066,2.580932640547282,1.9126247482861907,1.735029922350192,2.5041453917447183,2.866130795135271
ACTR2,4.282548837849266,2.574767450898281,3.0337287600339753,4.20671659085523,3.826276146531339,3.052665962737547,3.6785341889573364,4.500565971718351,3.8860560980814194,4.386951448065973,3.5792102745926346,3.4965821966153814,4.119845477010289,3.499473690734741,2.46712299080959,3.351006956410267,2.802195890968814,2.8849863694325517,4.032539189153278,3.4861236710308496,1.7446054429278648,2.5040236475697193,2.7639399554093367,3.1966475456055936,2.9351409056039897,4.094396515841075
ACTR3,4.02015559854399,2.516029842857751,4.093820396484976,4.816997386266684,4.286230302818294,4.500494676643142,4.410152299801441,3.5067534814311268,4.7547690381225545,4.373367394694109,3.089553599142182,2.4533082898600376,4.584808473177506,3.823005126306156,3.5387747754333816,3.4832714186603333,2.4470184752627713,2.37333580661448,3.5509791665779127,3.076810592740777,2.211914478747556,3.457714208948153,0.9102634728906255,3.179749718537726,2.908039358869309,2.723871720840688
ACTR3B,6.279665776192388,3.084521906357796,8.023610415173579,6.090282033047536,2.1443434690132324,7.261394316254938,9.199751376507965,13.00176664733243,3.439916671221065,1.8552995511394303,2.268302497624468,8.305325241066502,1.1264549168361548,4.566927160399721,2.571242436236299,1.4501811382055567,2.1970058140765722,2.8606028621142072,2.8383912009389105,3.6963406096406715,3.3345627531316087,2.4152250425610298,4.773959424331694,2.631173226574828,2.9200703829215024,3.190943870480479
ACVR1,2.9873934850547763,3.914390051965627,4.164150510394623,4.8587097432795,4.1498204591554435,2.2877846882934056,4.121771629316365,3.4870506801796677,3.687617960486048,4.516963762206467,2.9870701342995343,3.3792033797277026,4.343892492115289,5.954641904963804,3.7995658451360073,3.6482642542446575,3.898056518367754,5.583585680211568,4.589955438406618,4.987996548060022,5.070966262667765,4.888900283841369,2.9895919328641742,3.988445423296048,2.739808841500214,3.441771793358007
ACVR1B,2.9228468406980683,3.403328746539249,3.341585454129575,2.841980929100248,3.7139513165237594,3.2436390642602757,3.416550762387831,3.705075879127506,3.372230264111445,3.35807370317524,3.4748199830060584,2.914885801979134,3.4865659720824533,3.833989409198867,3.6414040089933715,3.6443365567716444,3.192963296118469,3.4123198811337114,2.990985949533628,4.071895660894259,3.3290857031761982,3.2732905704672555,5.128882005245336,3.9201112910388534,3.4819384311009776,3.196020393664357
ACVR2A,4.147039996913226,4.016964761618671,4.139973528245538,3.9957300068975763,5.174332388210786,2.503425690607056,3.4734176624970257,3.0765661575485823,4.2523453692482445,4.432738286208689,3.0919200459174183,3.587027156318738,4.119516131332649,4.030338052968394,3.004139546567399,2.7857788324808532,3.4908426159923356,3.8623501858997997,4.190623457785257,4.839700953705265,4.842164389347257,3.4951005488223292,2.150637975413025,2.6731433952637786,2.6926466820888377,3.6848042163057735
ACVR2B,2.1807653214265015,3.0131976411866868,1.4377216209367734,1.9379875087327783,1.9084651708704405,2.4831962193620347,2.0160385306644724,2.432307464518414,1.8693348087724775,1.9431362835889208,2.0282127310490434,1.2904217024049025,3.2044769518339793,2.2206765805819786,2.1064620751632295,2.065128085338545,2.5403370012708804,2.6188804264410708,2.312719021215171,2.0961869534952773,2.060446870026101,1.7060222682660995,2.249494641503505,2.655328457536429,2.5668132097258938,2.4200981493298594
ACVRL1,5.7085819665054,3.3100401104105095,4.67420457071536,3.7646702845568267,5.21216742454617,3.846918056417619,5.564599663230896,4.1713992699223725,4.396375158104562,4.3841317991231765,5.17250935279233,4.656192192243747,5.128272768686364,4.625770801140097,4.0968569899183125,3.4755187709485895,5.372184780625749,4.880402569720816,5.6962459715175635,5.001063060792671,4.003274087889009,3.905594999321255,3.253377257861558,3.928943786738055,4.572032846878683,5.8741791433636115
ADA,1.5512465875173467,0.9333085998937156,1.659470897608657,0.9941732644651168,2.241919306149979,2.177016892433643,1.5168681715529602,2.4282773726147804,1.0356717912286548,1.7744827671036303,1.3882728619249523,1.6000821120182644,1.465555105214192,1.0349452807079593,1.8142932137631327,1.0325689001378875,1.5240910779017185,1.1658765816658474,1.9286008931804126,0.93713615054181,1.0171549151603791,1.151770518123555,1.7612550749087623,1.3239366997735504,2.1331387731734086,1.2749987842143213
ADAM10,2.2542540606901977,1.9662818039587278,2.800264889747604,3.2312461109900643,3.5633683069741915,2.0064460051670707,2.6460307312208093,3.9975411973607575,3.49339115040282,3.383786327782377,2.7170140656459196,3.8763943555917177,3.459956371982738,3.3442119004257767,2.4766609218053577,3.9379799286389843,2.128799701596961,3.132969099945154,3.144853328283842,3.2943696581515813,2.2883128503495818,2.5011291798480744,3.1129130527423965,3.5989519663968723,2.2495971912143817,2.1026140757710152
ADAM17,5.740211846832919,3.3039543186691223,4.7121513765279515,4.8752823282481055,5.161507473004223,4.201277474891714,3.3380704302804682,4.430155253204171,5.538954983759383,3.8925283364185668,2.9003947642946573,4.8516150127694955,4.350123400240817,4.386665697178394,4.8674036772608265,3.5878592215788245,4.0183181529672,4.23500200015893,3.5133304317934853,3.675696584346029,3.811876467241032,4.457459874861456,3.2786067536174737,5.96179309194584,3.8011823088138277,3.058728423497481
ADC,5.405672134847538,3.6677351161942258,4.408199284995329,3.50939099819298,3.8590517845882144,8.092194508640905,3.8387975144894497,3.283913883720114,3.9685005759127803,4.332572819039041,3.0908108834050307,3.3753941868246007,4.2662515671987125,3.2004948984432686,3.527878616938849,4.4828090935633504,3.2429719656687785,3.4839639553706774,3.7084839451453435,3.5894243324556356,7.180107808091209,5.273400863619601,3.1314501189248882,3.6924091096186062,3.3867883892086903,3.919221661410077
ADCY1,3.1762581231082367,3.31729089298039,2.3041461898740914,3.123868703483614,3.3530330170989875,3.24712208256066,3.5391679096411774,2.3816838386481596,3.8145409977738303,4.310117924656801,2.866068917049126,3.277472314457056,3.122547135940137,3.8857534397964297,3.2274918252884253,3.3052382284262527,3.31085250199681,3.0088709224910692,2.7517283912069352,2.963842271954492,3.3466222601049407,3.601685597322417,3.2163409828769227,4.610464995675026,3.684409684169694,3.0469017567267
ADCY2,2.3147664827180874,2.231962081610425,3.048300992580312,3.101195589518395,2.7689926887316276,7.351957915787252,3.36171408787093,1.6801831648961467,3.35507624849132,2.621071230756507,3.2860174327438108,3.7836410707024477,3.611352315102808,3.3803251715265534,3.287300673304518,3.4506369210658536,3.1671189946473493,3.1199917050376067,2.6505319988617715,2.9142379011783284,3.1933309980313545,2.829205239942814,3.5011379859925817,3.338141723218723,3.376485034707022,4.177168922926364
ADCY4,12.695416790198166,6.94496920863811,7.911623930356187,5.094933721034957,10.284432024452963,4.048682105594777,8.373032859128438,5.909980284495597,5.741274154497458,7.274696895847613,9.1151907275696,13.815986730304747,8.116647542580365,4.273779495537989,10.869281332732326,6.330461517402115,11.173387224819233,9.761604315285176,11.142949408165396,9.197428790995245,8.801031618780884,5.334694254930347,6.310019706687731,6.041846561753662,11.940750027437291,9.333153919754078
ADCY5,3.583948301366402,3.30991059748184,3.2639604029172538,2.306827233611076,3.1548833437968824,2.866770134205454,3.0473057570301205,2.2576949927749084,2.315881207279258,3.1585324204814222,4.148244693905539,4.026136263499196,3.1967340205421158,2.531336420273732,3.045914739047994,2.897536589981063,4.3387246842846805,2.1395502790903036,3.53109868569112,3.1195116435154855,3.1917612103281914,3.3821899087216467,2.3490446792201785,2.446632487648282,2.923130144749095,4.612295995987875
ADCY6,3.6959612536527002,3.1191528773845465,3.0028697138293694,2.1779001401157685,2.246838696038021,2.5861507002697817,3.5031237746961383,2.680950020448623,3.093572310523294,2.338739154663438,3.3683209480620198,3.1981782928716678,3.0461352286362016,2.482314755703903,3.104385795477817,3.243287345789933,3.940134588667397,2.534043855500166,2.9960257441435205,2.6889309316202157,2.9806452549452573,3.1221643092941207,3.5325161273682766,2.6426352659140524,3.6770304164199583,3.5973202845651735
ADCY7,3.724835028855665,2.285560277502274,4.35373419678274,4.356519291156591,4.423817907109395,3.48231456154293,2.6163468053433117,4.422651015253873,3.206668261182782,4.590271882941796,2.340184958245386,4.201105298142972,3.4856835224830136,3.314200504187233,3.130255056336025,2.8320070853702264,3.4921496673876584,2.9206063317639024,3.7025636987754207,3.3630339851563864,2.275220005518305,3.0185797353833403,3.7814419900056473,3.4208909059114663,3.0697391195792134,3.1401320882012977
ADCY8,1.556075962680516,3.7143692335062224,1.3854278760989882,1.9389731298299666,2.025882035263554,1.4122705009871923,8.924083794752997,1.904997578050439,1.71632621941339,2.5388961843750026,2.2539995486433684,2.1033884039271693,1.4435295041984884,2.300525022024645,2.2573980264103213,1.7878773343931837,2.2533928685925337,1.3189336619556926,1.8496292621002273,1.9622000713139431,2.139462618628743,2.3094245441318035,3.4920501711328495,2.9855024165949304,2.4169012833397416,1.6118128749735743
ADCY9,3.4024491487101383,2.464868891801387,2.44112800763535,2.8107945239683083,2.38593676428797,3.0102460867163874,2.1489242345644635,3.0820438928514235,2.3163594160397096,2.906230085741028,3.8121390015967953,3.4308993629672764,2.8069311670404837,3.0214499473722554,3.7257647331170243,5.283183272773033,2.6997167907041075,3.112440717067153,3.2324819032558025,2.1870572486929523,3.193849956281336,3.771656544134657,2.897067519772508,3.00546288756548,3.4112653056868836,3.4624955642292465
ADD1,3.932108830183623,3.8737767570353485,2.8876684782591204,2.7364933529171274,3.189448484739862,3.542350553441037,3.4464113381158676,2.5736463580609383,2.786767688190217,4.127059581413724,4.902355429856729,2.4278596620082538,3.8021958105380946,4.262641269419961,3.713059178629025,4.018220249211407,4.108373191235367,4.098683236851597,4.018484361270529,4.043581221818206,3.8070586411720146,3.072151887762101,2.237640254391818,4.233195617808863,4.588772213854983,4.118503251180188
ADD2,1.467821123633155,2.324281069770584,4.524415176888574,3.386280474108523,1.8390777748097826,2.1987899729247604,2.1250318751728807,1.4345914661765193,1.3091945087930912,2.1166067933099093,2.309305950073994,2.9173689472501976,1.8272954940921995,2.636960973307941,2.639578805406879,1.8990974575028283,2.197461139635394,1.5778581578157147,1.9311654172458357,1.5085624597538128,1.7091589115475576,2.2119930890731165,2.7003652108662632,2.8509294451531293,2.996990708567176,1.8600512874445714
ADD3,3.2291564994070145,4.066045414347439,3.146329807017768,2.256088906394015,2.8800551578843354,2.0749906365170907,5.238374428036419,3.8213905290563317,4.075811342641409,5.437986677833528,3.150354907941364,3.366682918978148,4.055845678093961,2.5653662424674755,4.170694276335913,1.6740651226185925,4.01795313452813,4.658301265878337,4.638693209055533,5.246725132155544,5.2668723540408315,2.998080595628413,2.2112595831741917,2.0594146783072116,2.8160161925299296,2.7139642578932586
ADH1B,15.427499638328252,19.098760492288953,6.602283568490259,4.337955393127425,1.8599477736215653,4.620145244714769,14.258905966781853,6.121399584222652,13.736761096415433,10.579088470504592,23.24564938678236,4.793061874652061,18.21573933022279,2.966100594961189,23.3065179883653,10.968852425476365,11.857481983769098,10.066523726249166,12.703471293576145,11.149872483427343,11.6578815244731,11.817925850329555,2.5790932454212596,5.6114226251625885,37.09150766009829,19.562959747260592
ADH4,1.2461752080073873,1.6899033329876276,1.1892916367602888,1.4669276732430891,1.197985999726555,1.8081034528790965,0.9242544327096762,2.001105045470461,1.1513045602051284,1.4250859841665136,1.3041737976360275,1.0651185971749249,1.0419697577008384,1.758210110297892,2.0152354830853754,0.788334873926816,1.7262307938189274,3.3619932366631726,1.431416490446721,1.4994013664282224,1.5763458011383455,1.7017288116979905,1.8459102006656343,2.05545160658508,2.3670924851354602,0.8433444237900846
ADH5,2.8810975528391425,3.453562109509934,2.6710935011238277,3.1790676159139513,2.2337116440818625,2.1038698592242486,2.1694244079317038,2.75880184856836,2.9616108636891796,3.3340356265831836,3.0479774136073616,3.805236458551174,2.304011507461892,2.5716909957684466,2.7499765786688397,2.810932878305054,4.58484065959999,3.7947252567625003,3.7284923580096105,3.6421542553286215,3.101458768205964,3.0137466636912777,2.3397390128964966,2.198773038823882,2.899900656553731,3.0424557441114595
ADH6,1.4977728828988341,2.592563021155638,2.0339216353837286,2.514554905784605,2.3276279594469056,2.3590320452039863,2.9946146441246033,2.3116493166962564,1.6736666084533796,2.275582364607047,1.6322686021685937,2.9835649492978558,2.1020335862978583,2.31976541132668,2.6107980942450113,1.6031346567724967,2.757465881074301,1.4254112907440057,1.5667074988521559,1.336317066325832,3.302085201537834,2.415800848252983,2.8655913524582384,2.186198766026628,3.2139657129654022,2.6403271296220416
ADI1,4.071829308472461,2.969274746535689,4.1666011074336895,3.9101496718130697,5.34807132428204,4.663351493907985,4.068922601203253,5.780340811285784,4.388896660828659,3.3770919059600972,3.2313784002977695,2.50038552121782,3.3663062585044137,4.699765254703117,3.5061686834982773,4.7851640994197036,3.533479734460591,3.2006280906157007,3.0099683528706596,3.9480279038144057,2.5009884907400877,5.002960709663996,3.2015983122300673,2.4423580349423024,4.858971209275572,3.9563032406162795
ADK,2.8556014161114627,1.7142313261305098,4.052286953019784,2.3956741756468376,2.3411276514608166,2.2241834881278204,1.770236394871756,3.8063071746095227,2.2446801555914004,2.438996629604433,3.6956542507420234,2.7858440852306834,1.9219723864496654,1.653501985727629,1.9311381708166966,2.6229675443206233,2.999512011193647,2.3341855512145084,2.3323338920320404,3.0429343136528946,1.9011484165559067,2.3266701475676825,1.97211193434586,2.0044733398383925,2.4358905264980777,2.57399656603015
ADORA2A,2.991769943543107,2.848150575910978,2.9047664772268997,2.7645380784301503,5.452820222381679,3.04506630244207,3.369768916917915,2.5253887067603533,4.862463297343729,4.33104333594931,4.408907659402588,5.103930719666501,3.1690795033511403,4.481321051399815,3.185126223291514,7.941869113353412,2.8592814949081027,2.6361122626244065,2.6916766351912544,2.414003644299635,3.5958424130223263,3.9649068861360712,3.4987225087169866,4.303460563550617,3.3833308083210154,4.1178944660578045
ADORA2B,1.5418561365686834,1.2795371137537606,1.817132539532471,3.825906261936258,3.077891653285976,2.667383922091266,1.3678103044313545,2.101990073504161,1.7450352548355836,1.8037343387544411,0.9901941155984981,1.4545934843340809,1.2098299862787896,1.8372910149122326,1.6139226217449276,1.534170706797393,0.9216136638271673,2.8884653509757,3.3941448681378446,2.560791215829037,1.0672678857940887,1.5666149353241037,2.4409459342023703,1.7635807622061053,1.0046653890116124,1.220160960510557
