SYMBOL	Normal_A1209_16.CEL	Normal_A1209_17.CEL	Normal_A1209_18.CEL	Normal_A1209_19.CEL	Tumour_A1209_03.CEL	Tumour_A1209_07.CEL	Tumour_A1209_11.CEL
EME1	35.610712	42.43947635	31.40173652	41.03379015	41.06425151	38.67846003	43.21159106
EME2	179.5437218	174.0025925	205.4991853	209.0573847	199.6842227	198.9472867	184.5555385
EMG1	112.6176969	101.7639206	92.10339093	89.77245443	176.0036683	180.597192	150.6465042
EMID1	123.6027881	120.6963129	130.1201045	127.9020402	119.8327305	113.6479368	121.6072219
EMILIN1	75.83397071	69.55202446	74.38482719	78.94709967	66.7827064	77.58730524	73.71393597
EMILIN2	102.9399735	106.6206386	121.8308435	137.3756225	101.1585909	107.2184011	105.7349906
EMILIN3	86.7399303	68.51982633	85.14080015	91.81896468	82.0880205	76.8390389	82.03949114
EML1	197.8124624	245.9863368	185.7993004	170.8389439	178.4878207	153.9389561	176.2244795
EML2	124.4647923	132.7035921	131.8116035	115.6272499	103.3882088	80.59952847	99.36501221
EML3	129.5306185	157.0714192	144.1452019	140.3495801	190.1455971	178.8410855	160.1932518
EML4	902.6831293	758.2661774	916.2976358	766.7439733	546.5856082	622.7843396	524.200438
EML5	27.3754022	31.57655668	24.98030486	28.97774905	18.61217848	18.66884808	19.40094817
EML6	69.58190881	56.9175623	55.91671819	63.34307494	107.8534237	92.12027382	105.088471
EMP1	1613.467808	1293.776949	1646.470165	1790.055365	370.1957046	404.9738884	385.551949
EMP2	3354.797558	3273.866678	3260.886719	3285.70862	2349.650722	2510.125823	2085.087697
EMP3	403.687059	351.4482721	323.3880944	266.9894575	378.8176203	419.5775304	537.9047891
EMX1	201.7635967	191.7238662	237.6256566	248.621883	192.5948662	203.291422	194.9931385
EMX2	86.43540691	74.24840849	102.4778036	61.09466744	42.10321023	65.06271949	57.75066595
EN1	152.6669555	118.8675469	127.8959176	154.1827171	189.7930928	173.4272482	128.6141806
EN2	87.02486485	112.6146118	118.0272606	103.9906186	85.42077345	104.3207308	98.60898487
ENAH	414.0476961	429.5511405	455.5419515	442.2550518	497.1196331	415.5778829	362.1651056
ENAM	37.38825966	44.6538684	46.59689606	53.67262716	45.75454883	52.39295691	46.18935016
ENC1	46.0762772	59.12032389	54.50578998	67.1501186	106.7281935	192.7650713	103.4790157
ENDOD1	701.6288066	834.4076748	662.8186458	683.5688527	1557.998692	1499.505524	1440.016372
ENDOG	418.976792	361.1330075	410.6402653	418.046791	347.4408358	370.7831317	417.9502766
ENDOU	247.6540832	165.1702148	256.3541828	216.7076554	129.5014487	102.855904	118.9209753
ENDOV	105.7400818	90.5300059	92.4433497	89.99358636	80.4304334	95.63819571	85.46030045
ENG	133.7760574	147.3329309	125.1645318	125.5811453	90.29521225	85.70339393	80.17157743
ENGASE	143.945547	131.200218	136.6643031	102.5383229	98.11541735	110.2027116	75.17070567
ENHO	78.02651856	58.69604742	79.71877424	71.87194673	59.55095961	76.83751628	62.13377146
ENKD1	117.694902	109.9537663	115.8143476	116.0523005	103.5174914	126.2090064	113.6264933
ENKUR	11.75233639	11.16741947	11.9280544	14.56838521	12.53134238	13.79515507	12.09247717
ENO1	2008.096201	2299.627565	1810.39333	1903.620997	2907.890806	2619.174735	2828.999717
ENO2	93.6808955	95.9168229	89.65429321	96.595308	50.5109049	63.00088873	49.24044705
ENO3	28.97603996	33.75398926	35.91064853	38.70701667	35.65397132	35.08921403	32.00311533
ENO4	32.85837041	30.92998951	28.77932966	29.85352466	25.85792633	31.01549861	28.69483036
ENOPH1	238.9057073	232.0989417	232.8394889	218.7632929	242.0470259	263.868607	271.0276829
ENOSF1	170.1244124	190.7758636	168.6515523	164.0764234	167.6254588	147.4136125	210.5833985
ENOX1	28.34398554	19.69246334	23.73311931	27.60473066	22.31804327	21.92638066	21.00090186
ENOX2	158.8452552	154.6428285	133.5799698	138.6400175	181.184412	198.9278186	184.0010036
ENPEP	19.29060641	15.8674658	16.75355692	19.86437996	16.39885452	17.99599873	18.86362047
ENPP1	38.52652049	26.03912434	27.62227137	25.51461182	18.09689635	18.32596115	18.21443997
ENPP2	193.8801994	145.10133	121.0610424	110.9641337	39.5952354	29.80517999	35.94652955
ENPP3	31.47302541	21.33536473	25.61498071	32.56788115	19.8793387	26.51452528	23.97189698
ENPP4	35.06915244	28.2802707	24.94532817	37.64385941	33.5639764	33.23559404	31.2988258
ENPP5	35.42315036	19.49470725	26.07507572	30.16780551	25.48209894	24.36583014	30.21162545
ENPP6	35.35280628	31.57873357	33.7877642	33.36843166	33.53855256	36.26138476	35.13810889
ENPP7	66.95025715	54.1264986	64.66000975	70.10981786	57.53735183	64.30708655	69.59155447
ENSA	555.7261797	559.4694247	529.1744667	481.7708061	472.833659	517.6540556	528.5848583
ENTHD1	18.5971809	23.82934379	22.49097338	19.81733541	18.41741968	22.01577411	19.40177206
ENTHD2	128.0993367	107.2530342	105.1878648	113.3429896	108.6565305	112.5252496	112.2052878
ENTPD1	170.0927512	202.7478312	108.3880057	96.51517598	38.40901013	29.81671839	76.38139314
ENTPD2	138.837408	147.9121454	149.7085009	185.0900381	131.6896085	133.5785405	110.3873922
ENTPD3	90.96505742	93.66738707	83.29780027	60.15355875	125.1985889	80.19096153	93.16426094
ENTPD4	175.2322361	193.3832063	194.5194219	134.0468449	157.8222562	153.2164643	157.9524393
ENTPD5	85.09546339	74.07504281	72.04533219	73.40752689	117.4052747	92.31739407	99.80474241
ENTPD6	141.3295724	141.4717869	127.2546453	141.9234194	120.1743737	168.953705	173.1011367
ENTPD7	192.8062624	179.3192259	216.5164418	214.341531	270.5130328	211.3122145	261.7884865
ENTPD8	86.1798993	81.52718605	96.72357462	98.53773494	87.18852718	101.8228135	84.99704079
ENY2	405.246405	310.7104337	287.1352875	277.8284182	251.1967362	296.458559	235.3254723
EOGT	175.7124542	171.936304	172.8402971	105.4086013	225.4051167	161.9809248	163.9258059
EOMES	32.57017877	32.48251559	35.28876761	31.90419524	40.63065338	45.80961008	51.94744982
EP300	595.8222886	614.6258995	542.4422892	560.6488776	419.5431238	298.7262857	281.9073987
EP400	238.3741874	229.7173311	240.3879291	251.1498868	161.9805204	141.2940545	117.4949963
EP400NL	55.25254778	57.08738634	51.84812177	53.04077902	51.93693242	48.37130598	47.07697857
EPAS1	706.1777838	625.0857839	598.3643434	606.6626634	845.1705999	654.0647738	618.1563104
EPB41	207.5340472	251.2859622	198.8873421	217.4020694	197.8772375	169.1248457	197.7241092
EPB41L1	129.2809805	101.1557018	113.2538888	99.63526596	113.994544	86.44517023	73.41040926
EPB41L2	109.9690705	91.49804211	48.27242804	60.24361184	96.63684122	85.80662554	84.11107639
EPB41L3	133.0674339	115.7536304	104.4299486	96.43360048	27.55040975	33.36027666	25.53981899
EPB41L4A	311.2195923	309.0551427	320.0747868	351.431965	152.7343456	120.2773084	131.1272079
EPB41L4A-AS1	337.1916218	218.2570212	280.1025817	274.5024771	293.0902193	372.6630607	376.3901128
EPB41L4A-AS2	160.7479698	157.1793844	211.611412	215.0387683	161.430721	185.4846223	165.6614771
EPB41L4B	220.5981098	202.5573411	177.710373	192.1100103	136.3963116	123.3443977	113.7393318
EPB41L5	263.827104	245.3785715	224.7359434	251.4802781	150.8248432	160.6082749	169.3198814
EPB42	36.13271058	40.97116947	42.12186803	45.88647019	41.89691385	53.20701099	39.99821494
EPC1	292.6296746	261.0115444	244.8983371	244.9562346	213.2975983	194.5842376	220.2923291
EPC2	631.4472947	596.012348	619.086711	681.2310028	435.2514608	378.4416936	385.7507869
EPCAM	77.29601839	116.6282194	81.31109777	79.76317283	56.56138379	57.60212427	33.73696359
EPDR1	71.55815291	76.42993479	75.28305374	68.25674029	48.25068239	59.47802569	66.20911705
EPG5	203.8649592	249.6076754	208.7775173	181.9915993	410.0475167	325.228227	345.3455405
EPGN	17.1537704	17.96474838	16.66673139	15.76593355	685.6409683	417.6231666	525.240547
EPHA1	302.3752451	340.0578771	352.6528808	337.9453728	520.1351632	414.0575086	439.2379263
EPHA10	47.53572101	50.84526506	49.79499492	53.28327579	47.66733291	49.73620047	50.80598719
EPHA2	198.8769284	175.0604112	166.9793489	217.1835442	292.69094	266.0316722	174.3196397
EPHA3	19.64479797	27.31508178	25.38224499	18.94826582	23.44668646	24.69077489	21.1864104
EPHA4	591.0886217	576.8537134	589.5022334	609.4582095	614.6751683	586.8103797	449.7734438
EPHA5	24.75624037	24.00740257	23.83053576	27.66625646	23.8868192	23.97885639	23.69635421
EPHA6	24.25665783	24.81149124	26.00103959	25.29257493	25.50820318	24.86824735	26.91092315
EPHA7	23.24704916	21.7025586	25.88620902	26.56558477	21.93051477	26.3848831	25.27990537
EPHA8	56.0149442	53.55463723	62.01157581	65.67379672	77.56413527	66.09085773	65.78482065
EPHB1	166.1920962	148.5843503	172.2497766	122.4224951	39.36820556	37.92188929	33.80376733
EPHB2	66.94896273	68.09674306	70.88910946	84.4912103	129.7966809	205.5762644	133.9186284
EPHB3	424.9988356	445.4338107	421.1473318	330.5557588	284.2124272	247.5458643	230.1472237
EPHB4	316.5673539	291.7286927	299.3151318	251.6422512	262.2234227	320.0769539	253.8912614
EPHB6	636.3505139	544.9228911	796.210005	730.4916367	376.8748117	400.7288723	286.0644581
EPHX1	160.980378	154.3699358	128.9061742	115.3694645	190.8284524	216.0123316	152.0443884
EPHX2	239.7900267	252.7680825	261.2122936	201.0992928	128.7982756	90.65952154	101.0279063
EPHX3	851.6789597	1099.723021	878.877104	1058.961546	1397.296437	1390.590248	976.5743639
EPHX4	24.88329761	29.91426798	32.33872461	31.28046994	31.9754247	34.27759622	40.0200688
EPM2A	60.79125638	59.23329961	54.83823283	52.4691678	46.68766214	55.08597305	55.11785866
EPM2AIP1	200.1112749	184.5027474	146.9407549	168.1090795	159.5889621	127.6413095	150.0707912
EPN1	244.0826376	266.5326686	257.8299112	243.4315567	267.6963864	273.1127004	237.1537427
EPN2	637.5294643	619.2045903	634.91271	586.1660747	351.3626875	359.2366899	260.2437391
EPN3	237.8336599	257.881894	218.1871697	212.2589378	437.9972155	457.1518628	334.2403457
EPO	87.25949181	101.3866969	90.15466869	94.93127923	113.9640928	124.7700534	123.7429436
EPOR	60.52281979	58.68271324	75.07939953	62.69057466	61.31793894	68.57837492	65.99248472
EPPIN	11.84372297	14.6393707	10.98645012	16.43735016	16.86777417	17.49856143	30.97719908
EPPK1	1240.318986	1270.058799	1315.681916	1269.517577	427.1971498	431.1303056	422.819479
EPRS	497.8669828	463.4944605	409.1788629	415.6113851	715.4413716	647.6259124	705.3016676
EPS15	734.7680787	729.3595438	720.0736437	714.1304364	665.2149586	605.7977558	604.2279373
EPS15L1	341.0064519	363.3921139	311.5890069	338.6562125	327.9870867	311.123308	275.9901126
EPS8	288.3044442	273.1998623	250.6414915	184.1809513	59.88783168	67.45846181	49.00077706
EPS8L1	175.126939	179.2112808	149.5208129	137.8411367	255.685285	239.1111041	202.4854673
EPS8L2	333.4316412	344.6554193	343.2921191	297.3056691	324.5387651	322.0463399	343.7756237
EPS8L3	55.3527763	47.15077725	58.85315845	57.95506077	58.79811593	55.59534938	56.4400394
EPSTI1	20.6638883	24.77443916	23.10651636	22.84007519	60.61778371	74.00051978	33.90852995
EPT1	561.675634	592.2513858	589.7650447	634.021436	573.0495334	519.2509429	534.3784423
EPWW6493	76.43807087	68.93939331	82.85424469	108.067307	79.71101962	72.63436244	69.66565906
EPX	40.05967043	35.54247328	40.30547852	46.49635338	45.77156018	53.11424981	44.44755444
EPYC	23.62763526	23.52203035	23.49919118	26.2985414	23.54820052	26.71736607	28.09183778
EQTN	20.97968913	18.85386796	19.11065938	21.02750822	15.39629396	15.44916368	17.94644436
ERAL1	400.3410899	421.0589795	364.3359914	369.6446437	527.2360669	531.511882	544.5047568
ERAP1	484.5875289	585.5374767	534.3458344	536.029959	164.4004013	157.6832861	156.1070141
ERAP2	64.53011996	172.9490618	78.36629371	213.8765217	95.80288643	85.17874084	89.41763085
ERAS	59.75410537	68.48971381	72.23161958	51.53134841	56.78118137	73.38198305	59.96414313
ERBB2	529.4129563	595.7426284	542.4162968	464.4633178	499.9934422	464.9775129	407.8118723
ERBB2IP	1206.065053	1330.128109	1360.337301	1395.308803	864.0081919	890.9119178	727.3597522
ERBB3	642.1713156	645.3951964	611.7362266	588.3424362	544.7587394	457.2860403	389.1120546
ERBB4	77.64265848	55.29317663	77.44099014	61.54640348	33.30943469	34.09421529	38.30010761
ERC1	367.2260553	390.5900251	358.7633837	396.0784651	368.3639487	289.0760724	309.6021707
ERC2	29.39704158	25.59139364	22.45759366	27.28659047	33.09062088	38.32896034	33.27603381
ERC2-IT1	16.50892239	16.70069466	19.69350454	17.20604505	19.5230128	15.99419633	18.0748693
ERCC1	248.4951717	231.9117924	243.0721433	234.0805938	433.8785606	501.655881	498.1017189
ERCC2	139.1859357	142.8730556	133.1997154	117.1687502	177.4449563	202.3526952	157.4122007
ERCC3	282.5074703	262.2543114	235.8507378	262.0870995	277.5504003	267.2280349	252.5977467
ERCC4	135.7667882	152.1213292	130.0647003	115.3645459	159.8401414	141.6736911	165.9523561
ERCC5	949.6780021	785.9165549	911.2615897	763.8843741	599.4701863	540.9684744	674.7651021
ERCC6	403.8259488	427.7317382	366.9504226	375.9497202	518.8510364	296.6695904	390.8409774
ERCC6-PGBD3	30.59004578	32.01705059	50.19428669	40.2643693	44.14877493	46.28988277	24.59253422
ERCC6L	27.39104683	24.44467414	26.75752348	29.46379756	29.84800409	30.94737443	35.22747636
ERCC6L2	216.1085785	204.431955	192.5829834	218.4270541	161.1530785	171.9072633	177.9466792
ERCC8	39.12033115	42.43224648	37.33172838	39.83854923	50.41287703	45.13351414	58.9821088
EREG	508.2831346	596.9381366	482.6298961	567.545742	1176.869338	1266.434898	750.9331832
ERF	237.2789251	215.9131095	242.9586095	243.8402417	199.0671518	221.2292184	173.8997279
ERG	37.38267718	39.65913582	30.95788682	34.50396128	45.22404182	37.40494034	43.96035785
ERGIC1	281.6430441	364.3849841	295.2285668	279.9802875	367.0062548	368.0815518	337.4294725
ERGIC2	624.2665091	707.9207716	645.468524	672.3468229	1117.037085	1270.883737	1173.283386
ERGIC3	961.3016551	918.3948468	956.2978832	895.4202196	1146.436441	1071.622293	1125.475399
ERH	1285.389166	1424.242998	1330.707908	1239.743977	1891.81976	1815.836841	2332.593103
ERI1	122.4121327	144.362658	125.4036409	96.04598807	117.7343191	109.6816555	131.2011002
ERI2	132.1368379	127.4003898	108.5332202	83.5875808	149.4094849	164.1704166	175.3327889
ERI3	258.3227957	222.4318409	230.0227469	242.9194316	217.7128716	227.2197224	228.1125101
ERICH1	152.5146684	145.6570813	161.3418527	150.6994701	131.4408918	128.938752	138.5437582
ERICH3	18.0582498	15.90632132	15.09767594	17.25660597	17.03065123	15.64378823	16.03038595
ERICH5	57.01624408	51.76652859	48.57877845	68.27604737	53.54324572	50.91544925	42.87945935
ERICH6	18.53904552	13.7036515	19.31008886	16.56164903	16.08129454	15.70563749	20.88188858
ERICH6B	18.09536096	15.52649953	15.08212009	16.09270942	15.80804485	17.5965037	17.600415
ERLEC1	341.4453285	310.6272982	296.3304718	285.5571183	372.5826888	435.1792056	288.1137777
ERLIN1	632.7797415	640.7609623	612.2578129	657.6696368	643.0210632	674.6424813	610.9984498
ERLIN2	119.2283536	118.7619104	106.884634	85.02873033	100.4616861	89.59916217	96.90000278
ERMAP	130.6189575	153.4153433	137.917202	124.1442112	96.16562462	97.68837281	94.19516359
ERMARD	111.3356279	128.3451538	100.9848928	94.24388974	102.090843	92.54567296	123.3732233
ERMN	11.6463753	10.57874824	11.22584776	11.57632009	11.4677095	10.95148228	13.70304931
ERMP1	516.6759004	768.2308634	535.3626341	454.7244168	705.9214315	537.0861781	608.3767715
ERN1	195.2926867	195.4602467	194.4036052	183.2301804	163.5338122	131.4478437	121.0965255
ERN2	46.63478896	51.17031752	52.88238686	57.220951	60.67612675	56.7242804	62.58206172
ERO1L	462.5347705	466.1637672	372.8988019	435.847267	557.0869036	379.9671746	418.151228
ERO1LB	37.03107687	35.41800801	35.22520748	32.86725241	23.09589528	20.39545974	19.3270804
ERP27	53.43783774	173.799246	98.26177734	41.48370416	219.0084963	230.2728383	168.0362256
ERP29	228.6753382	222.9849799	266.2994967	242.9075207	237.6590786	196.967494	265.74457
ERP44	616.4951278	668.2518449	547.1860173	573.4429123	813.0899046	786.737987	828.1357923
ERRFI1	883.8200964	669.3400166	960.6748714	924.9803614	1158.675227	1182.251231	1056.435254
ERV3-1	416.9538681	461.3262409	416.3010435	578.1405145	1945.500363	1951.388797	1619.589433
ERVFC1-1	52.5313885	46.15800192	42.80071454	58.16535812	50.89359211	53.69391233	56.55922546
ERVFRD-1	35.70096114	43.65414526	40.5160773	49.83889593	31.79772045	43.57282335	46.14629782
ERVFRD-2	17.59572259	12.43877191	20.4839046	17.97231278	18.52097784	16.68163527	16.78091875
ERVH-4	47.9378731	48.47315199	41.50742436	52.51139692	49.21455805	58.79647017	69.42030455
ERVH-6	20.20631877	27.83926661	23.03125343	32.99641272	33.12372295	22.56794371	29.66624213
ERVH48-1	54.82167388	43.47522136	50.90952781	58.72726064	48.88157405	57.29208907	53.93853347
ERVK11-1	30.59004578	17.928587	10.68776989	22.03413087	21.28741922	10.45641879	13.44539922
ERVK13-1	200.4537104	215.0831806	187.7444433	243.113185	145.0604636	98.27531573	86.78268565
ERVK3-1	245.3167465	302.9823482	299.9613969	240.9660994	417.1179623	286.7414686	376.0482698
ERVK3-2	25.07654928	31.64745045	33.88947836	27.62498033	33.49555395	28.00645491	39.96690834
ERVMER34-1	39.69914252	39.5870075	41.38189992	36.80015489	92.60371572	86.20953936	114.976268
ERVMER61-1	35.99422632	24.56682238	29.35164105	32.35592274	35.40967475	31.80053743	27.85665644
ERVV-1	21.6529339	23.03408151	25.59123421	24.17489718	24.19249103	24.59138607	36.45880257
ERVW-1	27.41016591	33.12239316	29.20998694	43.56370548	40.39744711	38.82702032	44.3391053
ESAM	37.57225441	37.74956056	37.34712003	38.7791648	36.38817845	42.73487798	42.71696065
ESCO1	161.8297043	159.965849	148.8366122	158.6410138	196.7243095	204.1177867	174.423507
ESCO2	47.49306219	52.96400839	41.28885335	30.37494919	52.45366485	42.18112789	63.23305465
ESD	277.2270467	296.4755944	316.9979034	238.0126162	410.6110086	378.8340125	385.0317444
ESF1	69.1243621	57.7584476	68.64164091	67.23241714	120.3667176	118.6563439	99.20296812
ESM1	13.11164597	12.23480217	13.14058527	14.68949464	14.02624748	15.04482884	14.6960395
ESPL1	76.85461701	103.6094272	76.09559892	88.27230945	122.9180365	80.99551285	85.28258764
ESPN	407.3917969	355.3160328	448.6880224	397.7714007	259.1906264	286.439004	296.8014823
ESPNL	119.6601853	109.0898669	121.2064708	124.0785907	97.84307789	128.6754102	124.7711562
ESPNP	159.0584767	160.1999169	182.967782	169.5657827	97.52924692	146.6322304	117.3381741
ESR1	48.52904656	51.49995951	53.2535863	63.01372618	49.46108352	48.91600127	55.57418788
ESR2	25.28100925	20.16805894	26.85501012	30.52827889	24.42018519	25.05316959	25.5152437
ESRP1	1390.482606	1570.576405	1370.50508	1262.604946	1818.591516	1594.942202	1531.775765
ESRP2	423.5577199	460.0139574	470.5710262	415.9478211	490.7606764	429.8061889	437.660626
ESRRA	98.92785664	109.6035849	110.1880875	111.9489983	120.068851	116.0427009	119.954666
ESRRB	42.0085167	40.79002141	54.50200315	49.32143226	50.48521057	44.28639459	38.49319416
ESRRG	14.93110711	16.01287813	14.9487923	18.77363117	17.940195	16.49729862	15.58775362
ESX1	50.10235339	50.81242973	51.12997973	55.1655555	41.97415099	46.32218508	41.48204106
ESYT1	295.5523376	310.7730267	268.1486944	218.3509386	283.7747567	261.9589239	272.2564411
ESYT2	1021.855682	1017.070218	1012.757487	1175.039634	699.2516755	720.2772099	659.5122185
ESYT3	195.3186117	212.9900798	129.5310716	123.8490382	421.168522	383.5394057	310.8700729
ETAA1	90.60410196	87.04596121	76.98308351	70.23689076	121.9255648	95.25590355	115.7686363
ETF1	278.5144169	300.4092187	297.1662154	352.8798738	327.772879	399.0441122	366.553078
ETFA	468.3928056	544.4272437	482.1430408	401.3959795	700.7686976	590.8552549	836.7791975
ETFB	150.0376606	142.3144314	136.3053745	157.7372978	213.7471141	294.1283493	248.1675829
